site_id,site_name,cpt_name,borehole_id,latitude,longitude,qc10_mpa,qc50_mpa,ic_median,theta_z_m,n_profile_points,data_source
Canterbury_00105,ARA-POD07-CPT15TT.xls,ARA-POD07-CPT15TT,ARA-POD07-CPT15,-43.5117525,172.71200923,1.0662,9.350200000000001,1.2890723644373066,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00106,ARA-POD07-CPT16TT.xls,ARA-POD07-CPT16TT,ARA-POD07-CPT16,-43.51253087,172.71182833,2.4098,9.56,1.3234964891373413,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00107,ARA-POD07-CPT17TT.xls,ARA-POD07-CPT17TT,ARA-POD07-CPT17,-43.51233218,172.71166665,2.6644,9.5208,1.3271243709717646,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00108,ARA-POD07-CPT201TT.xls,ARA-POD07-CPT201TT,ARA-POD07-CPT201,-43.512059,172.71044435,3.16432,11.976540000000004,1.1289651780016694,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00109,ARA-POD07-CPT209TT.xls,ARA-POD07-CPT209TT,ARA-POD07-CPT209,-43.51253773,172.71212189,1.6753600000000002,11.53942,1.299822058526007,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00110,ARA-POD07-CPT20TT.xls,ARA-POD07-CPT20TT,ARA-POD07-CPT20,-43.51179223,172.71184493,2.3516,9.1486,1.2847729470185245,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00111,ARA-POD07-CPT210TT.xls,ARA-POD07-CPT210TT,ARA-POD07-CPT210,-43.51073213,172.71386819,4.27082,11.88255,1.3363998611874504,1.1999999999999744,942,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00112,ARA-POD07-CPT211TT.xls,ARA-POD07-CPT211TT,ARA-POD07-CPT211,-43.51118002,172.71102902,4.34,11.8256,1.1440923891930503,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00113,ARA-POD07-CPT212TT.xls,ARA-POD07-CPT212TT,ARA-POD07-CPT212,-43.51062477,172.7113522,6.1136,13.085,1.2131940465515791,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00114,ARA-POD07-CPT213TT.xls,ARA-POD07-CPT213TT,ARA-POD07-CPT213,-43.51240174,172.71259347,4.6496,12.58,1.264109601085355,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00115,ARA-POD07-CPT21TT.xls,ARA-POD07-CPT21TT,ARA-POD07-CPT21,-43.51279139,172.71148305,2.7169,8.69844,1.1984171586289034,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00116,ARA-POD07-CPT22TT.xls,ARA-POD07-CPT22TT,ARA-POD07-CPT22,-43.51275655,172.71126531,3.4698800000000003,13.0152,1.2209350488931696,1.0199999999999783,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00117,ARA-POD07-CPT23TT.xls,ARA-POD07-CPT23TT,ARA-POD07-CPT23,-43.51298728,172.71128289,2.0425999999999997,10.818,1.3005019102418507,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00118,ARA-POD07-CPT24TT.xls,ARA-POD07-CPT24TT,ARA-POD07-CPT24,-43.51275625,172.71121868,4.764496,13.39884,1.3503803546339048,0.9599999999999795,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00119,ARA-POD07-CPT27TT.xls,ARA-POD07-CPT27TT,ARA-POD07-CPT27,-43.51317149,172.71119507,3.97,10.503200000000001,1.2654841917958524,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00120,ARA-POD07-CPT28TT.xls,ARA-POD07-CPT28TT,ARA-POD07-CPT28,-43.51288874,172.71168318,1.9764000000000002,7.4192,1.2569142633722343,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00121,ARA-POD07-CPT30TT.xls,ARA-POD07-CPT30TT,ARA-POD07-CPT30,-43.51193993,172.7121314,3.4004000000000003,9.1762,1.3311513735001212,1.1999999999999744,1006,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00122,ARA-POD07-CPT31TT.xls,ARA-POD07-CPT31TT,ARA-POD07-CPT31,-43.51185297,172.71241785,2.6456,8.92242,1.2268210820977286,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00123,ARA-POD07-CPT32RTT.xls,ARA-POD07-CPT32RTT,ARA-POD07-CPT32,-43.51178995,172.71269727,0.8131600000000001,7.4786600000000005,1.2639353166348706,0.5999999999999872,2004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00124,ARA-POD07-CPTB002TT.xls,ARA-POD07-CPTB002TT,ARA-POD07-CPTB002,-43.51230931,172.71069397,4.9008,12.122399999999999,1.1829995732627319,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00125,ARA-POD08-CPT01TT.xls,ARA-POD08-CPT01TT,ARA-POD08-CPT01,-43.51489978,172.71011351,1.3594199999999999,12.2533,1.0529836489580895,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00126,ARA-POD08-CPT02TT.xls,ARA-POD08-CPT02TT,ARA-POD08-CPT02,-43.51506664,172.70893,1.85182,11.57674,1.2167857861636282,1.1999999999999744,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00127,ARA-POD08-CPT04TT.xls,ARA-POD08-CPT04TT,ARA-POD08-CPT04,-43.51484376,172.70870845,2.64262,12.41296,1.0224801427144912,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00128,ARA-POD08-CPT06TT.xls,ARA-POD08-CPT06TT,ARA-POD08-CPT06,-43.51524906,172.71042005,1.24236,12.8348,1.2558475470215749,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00129,ARA-POD08-CPT07TT.xls,ARA-POD08-CPT07TT,ARA-POD08-CPT07,-43.51497419,172.71038759,1.0433,11.870700000000001,1.3002787060674414,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00130,ARA-POD08-CPT08TT.xls,ARA-POD08-CPT08TT,ARA-POD08-CPT08,-43.51483092,172.71036366,0.8551,12.50832,1.2752582699875172,0.5999999999999872,2003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00131,ARA-POD08-CPT09TT.xls,ARA-POD08-CPT09TT,ARA-POD08-CPT09,-43.51532632,172.71079355,1.2708599999999999,11.62324,1.216027245718149,1.1999999999999744,1004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00132,ARA-POD08-CPT10TT.xls,ARA-POD08-CPT10TT,ARA-POD08-CPT10,-43.51522945,172.71110506,1.88906,8.9543,1.1992844068923942,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00133,ARA-POD08-CPT11TT.xls,ARA-POD08-CPT11TT,ARA-POD08-CPT11,-43.51566497,172.71027424,0.90258,11.10186,1.1533244801745088,1.1999999999999744,858,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00134,ARA-POD08-CPT14TT.xls,ARA-POD08-CPT14TT,ARA-POD08-CPT14,-43.51706947,172.71032173,0.70884,11.12102,1.2829037619763892,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00135,ARA-POD08-CPT15TT.xls,ARA-POD08-CPT15TT,ARA-POD08-CPT15,-43.51699946,172.71011416,0.72322,12.13956,1.2814776889324093,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00136,ARA-POD08-CPT18TT.xls,ARA-POD08-CPT18TT,ARA-POD08-CPT18,-43.51554386,172.70939584,3.4498,12.4002,1.227479430596308,0.5999999999999872,2007,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00137,ARA-POD08-CPT20TT.xls,ARA-POD08-CPT20TT,ARA-POD08-CPT20,-43.51644717,172.71028709,0.7708,11.52404,1.3418560919861107,1.1999999999999744,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00138,ARA-POD08-CPTB002TT.xls,ARA-POD08-CPTB002TT,ARA-POD08-CPTB002,-43.51530585,172.71045416,0.62122,12.493120000000001,1.2268491550328537,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00139,ARA-POD09-CPT01TT.xls,ARA-POD09-CPT01TT,ARA-POD09-CPT01,-43.51647819,172.70700353,7.14404,13.13612,1.1594991315995813,1.079999999999977,992,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00140,ARA-POD09-CPT02TT.xls,ARA-POD09-CPT02TT,ARA-POD09-CPT02,-43.51638032,172.70716911,5.774076,13.549430000000001,1.23936333144042,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00141,ARA-POD09-CPT03TT.xls,ARA-POD09-CPT03TT,ARA-POD09-CPT03,-43.51704859,172.70765258,5.68358,11.91822,1.1215008595821474,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00142,ARA-POD09-CPT05TT.xls,ARA-POD09-CPT05TT,ARA-POD09-CPT05,-43.51672527,172.70817964,5.5216199999999995,11.80642,1.2251488860733024,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00143,ARA-POD09-CPT07TT.xls,ARA-POD09-CPT07TT,ARA-POD09-CPT07,-43.51690031,172.70855788,3.10882,11.165280000000001,1.198324894190658,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00144,ARA-POD09-CPT08TT.xls,ARA-POD09-CPT08TT,ARA-POD09-CPT08,-43.5170773,172.70814728,2.71622,11.85516,1.150006742238697,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00145,ARA-POD09-CPT09TT.xls,ARA-POD09-CPT09TT,ARA-POD09-CPT09,-43.5177948,172.70703579,5.463979999999999,14.28804,1.1711244507109158,0.7199999999999847,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00146,ARA-POD09-CPT12TT.xls,ARA-POD09-CPT12TT,ARA-POD09-CPT12,-43.51896374,172.70450579,6.3002,15.2302,1.2259543087624971,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00147,ARA-POD09-CPT13TT.xls,ARA-POD09-CPT13TT,ARA-POD09-CPT13,-43.51935915,172.70443857,1.2202,14.1768,1.2062830226692096,0.5999999999999872,2016,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00148,ARA-POD09-CPT15TT.xls,ARA-POD09-CPT15TT,ARA-POD09-CPT15,-43.518366,172.7053475,9.18164,13.75328,1.2250681177379228,1.1999999999999744,981,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00149,ARA-POD09-CPT17TT.xls,ARA-POD09-CPT17TT,ARA-POD09-CPT17,-43.51575485,172.70758668,4.7,14.267,1.1784063510655158,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00150,ARA-POD09-CPT19TT.xls,ARA-POD09-CPT19TT,ARA-POD09-CPT19,-43.51960638,172.70608695,5.785399999999999,15.0724,1.1191624031155487,0.4399999999999906,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00151,ARA-POD10-CPT02TT.xls,ARA-POD10-CPT02TT,ARA-POD10-CPT02,-43.51878857,172.71185305,2.076,12.760879999999998,1.2602774322178572,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00152,ARA-POD10-CPT03TT.xls,ARA-POD10-CPT03TT,ARA-POD10-CPT03,-43.51868783,172.71195198,1.62714,12.0289,1.1346289244959715,0.5999999999999872,2008,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00153,ARA-POD10-CPT04TT.xls,ARA-POD10-CPT04TT,ARA-POD10-CPT04,-43.51894935,172.71247503,1.79576,12.42778,1.310647302802266,0.5999999999999872,2004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00154,ARA-POD10-CPT07TT.xls,ARA-POD10-CPT07TT,ARA-POD10-CPT07,-43.51892832,172.71248725,1.8072000000000001,11.99884,1.2003149654098164,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00155,ARA-POD10-CPT08TT.xls,ARA-POD10-CPT08TT,ARA-POD10-CPT08,-43.51925906,172.71139394,0.8442000000000001,9.8334,1.1734577602380314,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00156,ARA-POD10-CPT09TT.xls,ARA-POD10-CPT09TT,ARA-POD10-CPT09,-43.51922345,172.71162255,1.1240200000000002,9.83616,1.1051585579303407,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00157,ARA-POD10-CPT11TT.xls,ARA-POD10-CPT11TT,ARA-POD10-CPT11,-43.52036162,172.71124301,0.90246,6.77026,1.317106560585183,0.5999999999999872,1878,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00158,ARA-POD10-CPT12TT.xls,ARA-POD10-CPT12TT,ARA-POD10-CPT12,-43.52023951,172.7113632,1.7261199999999999,12.817620000000002,1.3148425744285914,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00159,ARA-POD10-CPT147TT.xls,ARA-POD10-CPT147TT,ARA-POD10-CPT147,-43.51923594,172.71003674,3.17752,11.177700000000002,1.094688371544274,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00160,ARA-POD10-CPT14TT.xls,ARA-POD10-CPT14TT,ARA-POD10-CPT14,-43.52044291,172.71149928,1.2834400000000001,11.21058,1.27077112290908,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00161,ARA-POD10-CPT15TT.xls,ARA-POD10-CPT15TT,ARA-POD10-CPT15,-43.51972356,172.710274,1.67926,12.5656,1.278467805736336,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00162,ARA-POD10-CPT172TT.xls,ARA-POD10-CPT172TT,ARA-POD10-CPT172,-43.51959705,172.70925358,1.6394000000000002,10.3566,1.1403190128301677,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00163,ARA-POD10-CPT20TT.xls,ARA-POD10-CPT20TT,ARA-POD10-CPT20,-43.51942473,172.71059452,2.173,10.827399999999999,1.2539972704060594,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00164,ARA-POD10-CPT227TT.xls,ARA-POD10-CPT227TT,ARA-POD10-CPT227,-43.51961603,172.71107277,3.5258000000000003,12.018799999999999,1.1922034130892072,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00165,ARA-POD10-CPT229TT.xls,ARA-POD10-CPT229TT,ARA-POD10-CPT229,-43.51835744,172.70913358,2.964,12.8768,1.196207798641629,0.5999999999999872,2012,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00166,ARA-POD10-CPTB001TT.xls,ARA-POD10-CPTB001TT,ARA-POD10-CPTB001,-43.51908344,172.71124363,0.93048,12.28794,1.2563792067201944,1.1999999999999744,981,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00167,ARA-POD10-CPTB002TT.xls,ARA-POD10-CPTB002TT,ARA-POD10-CPTB002,-43.51909439,172.71202402,1.5375999999999999,10.3184,1.1226429795078992,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00168,ARA-POD10-CPTB003TT.xls,ARA-POD10-CPTB003TT,ARA-POD10-CPTB003,-43.51959416,172.71049972,3.3301999999999996,12.299,1.2016624766907948,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00169,ARA-POD11-CPT01TT.xls,ARA-POD11-CPT01TT,ARA-POD11-CPT01,-43.51942074,172.70762339,6.030600000000001,12.353,1.191013622732932,0.40999999999999126,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00170,ARA-POD11-CPT02TT.xls,ARA-POD11-CPT02TT,ARA-POD11-CPT02,-43.51953513,172.7079041,6.89584,14.06874,1.153906334012961,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00171,ARA-POD11-CPT03TT.xls,ARA-POD11-CPT03TT,ARA-POD11-CPT03,-43.51976003,172.707823,7.55134,14.288440000000001,1.2270016953645175,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00172,ARA-POD11-CPT05TT.xls,ARA-POD11-CPT05TT,ARA-POD11-CPT05,-43.52052383,172.70668835,2.3878,14.170860000000001,1.268916313700978,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00173,ARA-POD11-CPT07TT.xls,ARA-POD11-CPT07TT,ARA-POD11-CPT07,-43.52002731,172.70737991,5.87904,13.05812,1.1781692930665886,1.1999999999999744,1008,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00174,ARA-POD11-CPT11TT.xls,ARA-POD11-CPT11TT,ARA-POD11-CPT11,-43.5198361,172.70726172,6.33826,12.89452,1.2419871821922734,0.49999999999998934,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00175,ARA-POD11-CPT12TT.xls,ARA-POD11-CPT12TT,ARA-POD11-CPT12,-43.52124948,172.70903914,7.480899999999999,13.4939,1.0831158855570626,0.5999999999999872,2009,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00176,ARA-POD11-CPT15TT.xls,ARA-POD11-CPT15TT,ARA-POD11-CPT15,-43.52113303,172.70901075,7.639,12.5256,1.1747785928216308,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00177,ARA-POD11-CPT175TT.xls,ARA-POD11-CPT175TT,ARA-POD11-CPT175,-43.5198198,172.70704659,5.7965800000000005,13.538440000000003,1.2719356721015456,0.5999999999999872,1879,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00178,ARA-POD11-CPT176TT.xls,ARA-POD11-CPT176TT,ARA-POD11-CPT176,-43.51967566,172.70731259,2.65846,11.72208,1.2288732632093393,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00179,ARA-POD11-CPT177TT.xls,ARA-POD11-CPT177TT,ARA-POD11-CPT177,-43.51930302,172.70869172,3.0998,10.30266,1.247365413110275,1.1999999999999744,981,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00180,ARA-POD11-CPT178TT.xls,ARA-POD11-CPT178TT,ARA-POD11-CPT178,-43.52052785,172.70966114,1.34682,11.688780000000001,1.224327061042648,1.1999999999999744,981,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00181,ARA-POD11-CPTB04TT.xls,ARA-POD11-CPTB04TT,ARA-POD11-CPTB004,-43.52127433,172.70893574,8.6218,15.274700000000001,1.2034596984208072,1.1999999999999744,805,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00182,ARA-POD12-CPT02TT.xls,ARA-POD12-CPT02TT,ARA-POD12-CPT02,-43.52326726,172.70712465,8.933800000000002,15.35648,1.2558078490986522,1.1999999999999744,786,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00183,ARA-POD12-CPT03TT.xls,ARA-POD12-CPT03TT,ARA-POD12-CPT03,-43.52325546,172.70740277,10.11876,15.23358,1.2837033555008945,0.9199999999999804,773,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00184,ARA-POD12-CPT04TT.xls,ARA-POD12-CPT04TT,ARA-POD12-CPT04,-43.5230022,172.70733966,7.6345,14.041279999999999,1.3167833363256043,1.1799999999999748,1008,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00185,ARA-POD12-CPT05TT.xls,ARA-POD12-CPT05TT,ARA-POD12-CPT05,-43.52227263,172.7074556,4.7092,13.8796,1.2047710318503468,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00186,ARA-POD12-CPT06TT.xls,ARA-POD12-CPT06TT,ARA-POD12-CPT06,-43.52219372,172.70739426,2.1963,13.094599999999998,1.2533560580539715,1.1999999999999744,776,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00187,ARA-POD12-CPT07TT.xls,ARA-POD12-CPT07TT,ARA-POD12-CPT07,-43.52205822,172.70720183,8.504380000000001,14.768540000000002,1.3404039379857682,1.1999999999999744,1008,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00188,ARA-POD12-CPT08TT.xls,ARA-POD12-CPT08TT,ARA-POD12-CPT08,-43.52241527,172.70815636,6.6669599999999996,14.00658,1.2252141238928438,0.8999999999999808,794,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00189,ARA-POD12-CPT09RTT.xls,ARA-POD12-CPT09RTT,ARA-POD12-CPT09,-43.52216054,172.70779826,10.066,14.83406,1.4128684399024407,0.5999999999999872,2003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00190,ARA-POD12-CPT11TT.xls,ARA-POD12-CPT11TT,ARA-POD12-CPT11,-43.5222748,172.70824164,3.63718,13.8096,1.1870602614868195,0.5999999999999872,2009,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00191,ARA-POD12-CPT14TT.xls,ARA-POD12-CPT14TT,ARA-POD12-CPT14,-43.52212325,172.70999616,3.9498,13.2486,1.214171634679048,0.5999999999999872,2003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00192,ARA-POD12-CPT15TT.xls,ARA-POD12-CPT15TT,ARA-POD12-CPT15,-43.52224317,172.71018595,2.7667980000000005,13.315439999999999,1.3065975614999252,1.1599999999999753,1000,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00193,ARA-POD12-CPT16TT.xls,ARA-POD12-CPT16TT,ARA-POD12-CPT16,-43.52162865,172.70913418,4.923760000000001,16.23548,1.2642690657274342,1.1999999999999744,1000,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00194,ARA-POD12-CPT17TT.xls,ARA-POD12-CPT17TT,ARA-POD12-CPT17,-43.52150594,172.7089804,5.29274,15.61556,1.2718447821458594,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00195,ARA-POD12-CPT18TT.xls,ARA-POD12-CPT18TT,ARA-POD12-CPT18,-43.52130359,172.7082965,7.8198,13.662,1.253016964688633,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00196,ARA-POD12-CPT20TT.xls,ARA-POD12-CPT20TT,ARA-POD12-CPT20,-43.52157237,172.70833999,6.8934,14.419319999999999,1.2191251238654672,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00197,ARA-POD12-CPT21TT.xls,ARA-POD12-CPT21TT,ARA-POD12-CPT21,-43.5214572,172.70839126,5.3885,12.58156,1.0564732525059926,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00198,ARA-POD12-CPTB002TT.xls,ARA-POD12-CPTB002TT,ARA-POD12-CPTB002,-43.52158541,172.70926191,8.8318,12.823,1.1037816746162281,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00199,ARA-POD12-CPTB03TT.xls,ARA-POD12-CPTB03TT,ARA-POD12-CPTB003,-43.52296087,172.70910803,5.55536,14.12434,1.2872517793017233,1.1999999999999744,1050,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00200,ARA-POD13-CPT01TT.xls,ARA-POD13-CPT01TT,ARA-POD13-CPT01,-43.51245916,172.71472862,2.3039,11.75838,1.2204050142692924,1.1999999999999744,956,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00201,ARA-POD13-CPT02TT.xls,ARA-POD13-CPT02TT,ARA-POD13-CPT02,-43.51261896,172.71434214,1.76436,9.67924,1.2582149876470938,1.0999999999999766,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00202,ARA-POD13-CPT03TT.xls,ARA-POD13-CPT03TT,ARA-POD13-CPT03,-43.51219391,172.71439991,5.1872799999999994,13.207139999999999,1.2723873111822392,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00203,ARA-POD13-CPT04TT.xls,ARA-POD13-CPT04TT,ARA-POD13-CPT04,-43.51189079,172.71579273,1.53716,7.783180000000001,1.2264735527517738,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00204,ARA-POD13-CPT05TT.xls,ARA-POD13-CPT05TT,ARA-POD13-CPT05,-43.51183284,172.71547195,2.43,9.2872,1.1704900349135778,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00205,AVD-POD01-CPT001TT.xls,AVD-POD01-CPT001TT,AVD-POD01-CPT001,-43.50431725,172.68728523,1.5420800000000001,10.85044,1.273032576809946,0.5999999999999872,1697,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00206,AVD-POD01-CPT004RTT.xls,AVD-POD01-CPT004RTT,AVD-POD01-CPT004,-43.50367198,172.6927247,3.1566199999999993,7.9276800000000005,1.350229503110276,1.1199999999999761,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00207,AVD-POD01-CPT007TT.xls,AVD-POD01-CPT007TT,AVD-POD01-CPT007,-43.50423259,172.69284021,3.2982,10.194600000000001,1.2588233861968614,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00208,AVD-POD01-CPT011TT.xls,AVD-POD01-CPT011TT,AVD-POD01-CPT011,-43.50401463,172.69228301,2.21472,10.5909,1.3701059729695753,0.5699999999999878,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00209,AVD-POD01-CPT015TT.xls,AVD-POD01-CPT015TT,AVD-POD01-CPT015,-43.50467597,172.69280904,3.54902,8.72923,1.3045777880137572,1.1999999999999744,1061,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00210,AVD-POD01-CPT016TT.xls,AVD-POD01-CPT016TT,AVD-POD01-CPT016,-43.50442233,172.69291011,2.5163800000000003,8.914920000000002,1.0867846112795363,0.5999999999999872,2051,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_00211,AVD-POD01-CPT019TT.xls,AVD-POD01-CPT019TT,AVD-POD01-CPT019,-43.50455356,172.69264148,1.513042,8.18868,1.2183280328290544,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
