scenario,gradation,year,layer,z_mid_m,gw_depth_m,fc_pct,pga_g,n160,n1_60cs,csr,pf_nonstationary,fs_deterministic_nonstationary,crr_benchmark_module,crr_bi14_spt_style,fs_bi14_spt_style,delta_fs_bi14_minus_benchmark,pf_bi14_spt_style_diagnostic,delta_pf_bi14_minus_benchmark,method_status
stationary,constant,12,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49191666666666667,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.41113304470902745,direct_spt_model_form_check_not_site_validation
stationary,constant,14,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49675,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4062997113756941,direct_spt_model_form_check_not_site_validation
stationary,constant,16,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.4935833333333333,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4094663780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,18,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49166666666666664,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4113830447090275,direct_spt_model_form_check_not_site_validation
stationary,constant,20,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.4881666666666667,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4148830447090274,direct_spt_model_form_check_not_site_validation
stationary,constant,22,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49683333333333335,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.40621637804236077,direct_spt_model_form_check_not_site_validation
stationary,constant,24,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.4890833333333333,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4139663780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,26,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.4995833333333333,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4034663780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,28,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.48875,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4142997113756941,direct_spt_model_form_check_not_site_validation
stationary,constant,30,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49366666666666664,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4093830447090275,direct_spt_model_form_check_not_site_validation
stationary,constant,32,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49483333333333335,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4082163780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,34,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.5036666666666667,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.3993830447090274,direct_spt_model_form_check_not_site_validation
stationary,constant,36,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.4890833333333333,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4139663780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,38,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.48475,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4182997113756941,direct_spt_model_form_check_not_site_validation
stationary,constant,40,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.505,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.3980497113756941,direct_spt_model_form_check_not_site_validation
stationary,constant,42,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49333333333333335,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4097163780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,44,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.5010833333333333,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4019663780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,46,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.5015833333333334,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.40146637804236074,direct_spt_model_form_check_not_site_validation
stationary,constant,48,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.4940833333333333,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4089663780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,50,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.48833333333333334,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4147163780423608,direct_spt_model_form_check_not_site_validation
stationary,constant,0,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21541666666666667,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42880172532282,direct_spt_model_form_check_not_site_validation
stationary,constant,2,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21791666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42630172532282007,direct_spt_model_form_check_not_site_validation
stationary,constant,4,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21391666666666667,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4303017253228201,direct_spt_model_form_check_not_site_validation
stationary,constant,6,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21633333333333332,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4278850586561534,direct_spt_model_form_check_not_site_validation
stationary,constant,8,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21525,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4289683919894867,direct_spt_model_form_check_not_site_validation
stationary,constant,10,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22175,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4224683919894867,direct_spt_model_form_check_not_site_validation
stationary,constant,12,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21533333333333332,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4288850586561534,direct_spt_model_form_check_not_site_validation
stationary,constant,14,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21425,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4299683919894867,direct_spt_model_form_check_not_site_validation
stationary,constant,16,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.225,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.41921839198948674,direct_spt_model_form_check_not_site_validation
stationary,constant,18,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42421839198948674,direct_spt_model_form_check_not_site_validation
stationary,constant,20,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22016666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42405172532282004,direct_spt_model_form_check_not_site_validation
stationary,constant,22,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22091666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42330172532282007,direct_spt_model_form_check_not_site_validation
stationary,constant,24,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.221,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42321839198948674,direct_spt_model_form_check_not_site_validation
stationary,constant,26,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21383333333333332,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4303850586561534,direct_spt_model_form_check_not_site_validation
stationary,constant,28,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21875,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4254683919894867,direct_spt_model_form_check_not_site_validation
stationary,constant,30,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21675,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4274683919894867,direct_spt_model_form_check_not_site_validation
stationary,constant,32,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22041666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42380172532282,direct_spt_model_form_check_not_site_validation
stationary,constant,34,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22266666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42155172532282004,direct_spt_model_form_check_not_site_validation
stationary,constant,36,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21766666666666667,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42655172532282004,direct_spt_model_form_check_not_site_validation
stationary,constant,38,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22416666666666665,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4200517253228201,direct_spt_model_form_check_not_site_validation
stationary,constant,40,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21916666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42505172532282004,direct_spt_model_form_check_not_site_validation
stationary,constant,42,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21616666666666667,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42805172532282004,direct_spt_model_form_check_not_site_validation
stationary,constant,44,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.217,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42721839198948675,direct_spt_model_form_check_not_site_validation
stationary,constant,46,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22133333333333333,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4228850586561534,direct_spt_model_form_check_not_site_validation
stationary,constant,48,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21583333333333332,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4283850586561534,direct_spt_model_form_check_not_site_validation
stationary,constant,50,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.22758333333333333,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.41663505865615336,direct_spt_model_form_check_not_site_validation
stationary,constant,0,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.0395,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03738357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,2,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.040916666666666664,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03880024186275261,direct_spt_model_form_check_not_site_validation
stationary,constant,4,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04016666666666667,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03805024186275262,direct_spt_model_form_check_not_site_validation
stationary,constant,6,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.040916666666666664,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03880024186275261,direct_spt_model_form_check_not_site_validation
stationary,constant,8,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.042,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03988357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,10,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04025,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03813357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,12,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04025,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03813357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,14,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.041833333333333333,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03971690852941928,direct_spt_model_form_check_not_site_validation
stationary,constant,16,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03766666666666667,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.035550241862752616,direct_spt_model_form_check_not_site_validation
stationary,constant,18,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04533333333333334,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.043216908529419285,direct_spt_model_form_check_not_site_validation
stationary,constant,20,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03825,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03613357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,22,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04025,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03813357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,24,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.038,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03588357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,26,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03925,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03713357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,28,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04033333333333333,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03821690852941928,direct_spt_model_form_check_not_site_validation
stationary,constant,30,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03891666666666667,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03680024186275262,direct_spt_model_form_check_not_site_validation
stationary,constant,32,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.0405,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03838357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,34,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.042083333333333334,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03996690852941928,direct_spt_model_form_check_not_site_validation
stationary,constant,36,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.0345,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03238357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,38,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.0395,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03738357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,40,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.042166666666666665,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.04005024186275261,direct_spt_model_form_check_not_site_validation
stationary,constant,42,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.0395,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03738357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,44,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03908333333333333,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03696690852941928,direct_spt_model_form_check_not_site_validation
stationary,constant,46,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03775,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03563357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,48,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.039,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03688357519608595,direct_spt_model_form_check_not_site_validation
stationary,constant,50,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03925,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03713357519608595,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,0,L1,2.0,3.2,8.0,0.28,10.0,10.42484444292229,0.17921540000000002,0.7440833333333333,0.7603740083287055,0.1362707320522323,0.10807279200743383,0.6030329536827406,-0.15734105464596493,0.9659165335920221,0.2218332002586888,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,2,L1,2.0,3.2,8.2,0.28,10.0,10.47929925800245,0.17921540000000002,0.7314166666666667,0.764006475134227,0.13692172604377056,0.10841630773335159,0.6049497293946368,-0.15905674573959028,0.9650422489428068,0.23362558227614005,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,4,L1,2.0,3.2,8.4,0.28,10.0,10.536927776179398,0.17921540000000002,0.7295833333333334,0.7678609447851612,0.1376125063640506,0.10878050935993185,0.6069819299007331,-0.16087901488442813,0.9640984181903965,0.23451508485706318,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,6,L1,2.0,3.2,8.6,0.28,10.0,10.597524177025196,0.17921540000000002,0.7330833333333333,0.771925341778024,0.1383409088968853,0.10916420732603498,0.6091229175954463,-0.16280242418257762,0.9630851126705104,0.23000177933717714,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,8,L1,2.0,3.2,8.8,0.28,10.0,10.660867627855874,0.17921540000000002,0.7254166666666667,0.7761865084248941,0.13910457558197079,0.10956611284508438,0.6113655012073983,-0.16482100721749582,0.9620027193447565,0.23658605267808974,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,10,L1,2.0,3.2,9.0,0.28,10.0,10.726727724576358,0.17921540000000002,0.7231666666666666,0.7806305379855152,0.1399010141172893,0.10998487034438595,0.6137021168068477,-0.16692842117866746,0.9608519097397312,0.2376852430730646,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,12,L1,2.0,3.2,9.2,0.28,10.0,10.794869249895504,0.17921540000000002,0.7243333333333334,0.7852430683045997,0.14072765058343617,0.11041908596824511,0.616124986849596,-0.16911808145500362,0.9596336117584002,0.23530027842506684,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,14,L1,2.0,3.2,9.4,0.28,10.0,10.865056238431336,0.17921540000000002,0.7140833333333333,0.7900095353036972,0.14158187487326623,0.11086735208158366,0.6186262569041703,-0.17138327839952694,0.9583489840077836,0.24426565067445027,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,16,L1,2.0,3.2,9.6,0.28,10.0,10.937055369988979,0.17921540000000002,0.7196666666666667,0.7949153874935635,0.142461079135814,0.11132826789255017,0.6211981107234654,-0.17371727677009807,0.9569993922303457,0.23733272556367901,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,18,L1,2.0,3.2,9.8,0.28,10.0,11.01063873360181,0.17921540000000002,0.70475,0.7999462638760481,0.14336268965905152,0.11180045643373482,0.6238328649978451,-0.176113398878203,0.9555863874385138,0.2508363874385138,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,20,L1,2.0,3.2,10.0,0.28,10.0,11.085586017933451,0.17921540000000002,0.6955,0.8050881383304005,0.14428419274613807,0.11228257821512022,0.626523045536936,-0.17856509279346444,0.9541116854035765,0.2586116854035765,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,22,L1,2.0,3.2,10.2,0.28,10.0,11.161686190302968,0.17921540000000002,0.6950833333333334,0.810327433947032,0.14522315520579093,0.11277334189945028,0.6292614468368805,-0.18106598711015154,0.9525771472208318,0.25749381388749837,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,24,L1,2.0,3.2,10.4,0.28,10.0,11.238738728601453,0.17921540000000002,0.6928333333333333,0.8156511108816685,0.1461772400971026,0.11327151236208322,0.6320411770533291,-0.18360993382833946,0.9509847607478729,0.25815142741453956,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,26,L1,2.0,3.2,10.6,0.28,10.0,11.316554469100689,0.17921540000000002,0.67925,0.8210467312342232,0.14714421835683383,0.11377591649054059,0.6348556903622153,-0.18619104087200788,0.9493366227832518,0.2700866227832518,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,28,L1,2.0,3.2,10.8,0.28,10.0,11.39495612971379,0.17921540000000002,0.67675,0.8265025042713713,0.14812197690399553,0.11428544706008784,0.6376988085850201,-0.18880369568635114,0.9476349219132715,0.2708849219132715,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,30,L1,2.0,3.2,11.0,0.28,10.0,11.473778563499312,0.17921540000000002,0.67725,0.832007315056125,0.1491085237707095,0.11479906499549407,0.6405647338091149,-0.19144258124701008,0.9458819220030206,0.26863192200302055,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,32,L1,2.0,3.2,11.2,0.28,10.0,11.552868791734353,0.17921540000000002,0.67525,0.8375507392556149,0.15010199075599073,0.11531580029909799,0.6434480535662559,-0.19410268568935896,0.9440799463435499,0.26882994634354984,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,34,L1,2.0,3.2,11.4,0.28,10.0,11.632085860172884,0.17921540000000002,0.6595,0.8431230465937375,0.15110063404451532,0.1158347518939321,0.6463437399572363,-0.19677930663650123,0.9422313624910837,0.28273136249108377,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,36,L1,2.0,3.2,11.6,0.28,10.0,11.711300556466503,0.17921540000000002,0.6545833333333333,0.8487151951146258,0.15210283317854573,0.11635508659963507,0.6492471439376027,-0.19946805117702304,0.940338567847834,0.2857552345145007,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,38,L1,2.0,3.2,11.8,0.28,10.0,11.790395021363551,0.17921540000000002,0.6555833333333333,0.8543188181366327,0.1531070887198839,0.1168760374293309,0.6521539858144495,-0.20216483232218319,0.9384039760391307,0.28282064270579743,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,40,L1,2.0,3.2,12.0,0.28,10.0,11.86926228134402,0.17921540000000002,0.6486666666666666,0.8599262055109999,0.15411201889113607,0.11739690136824535,0.6550603428513695,-0.20486586265963036,0.9364300041400606,0.287763337473394,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,42,L1,2.0,3.2,12.2,0.28,10.0,11.947805725859276,0.17921540000000002,0.6394166666666666,0.8655302805579275,0.1551163554423012,0.11791703676993304,0.6579626347397212,-0.2075676458182063,0.9344190607983744,0.2950023941317078,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,44,L1,2.0,3.2,12.4,0.28,10.0,12.02593854835187,0.17921540000000002,0.6388333333333334,0.8711245738366118,0.15611893894995793,0.11843586048373715,0.660857607570204,-0.21026696626640784,0.9323735352906819,0.29354020195734853,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,46,L1,2.0,3.2,12.600000000000001,0.28,10.0,12.103583166727596,0.17921540000000002,0.6281666666666667,0.8767031947146928,0.1571187137220716,0.11895284480748072,0.6637423168292497,-0.21296087788544316,0.9302957875372377,0.3021291208705711,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,48,L1,2.0,3.2,12.8,0.28,10.0,12.180670635917377,0.17921540000000002,0.6273333333333333,0.8822608015354225,0.15811472245149139,0.11946751434228872,0.6666141098493138,-0.21564669168610873,0.9281881390880331,0.3008548057546998,direct_spt_model_form_check_not_site_validation
stationary,fines_accumulation,50,L1,2.0,3.2,13.0,0.28,10.0,12.257140062565918,0.17921540000000002,0.6176666666666667,0.8877925710359588,0.1591061007352378,0.11997944281167595,0.6694706080597758,-0.218321962976183,0.926052865080341,0.3083861984136743,direct_spt_model_form_check_not_site_validation
