case_no,earthquake,site,liquefied,mw,pga,csr75,fc_pct,gc_pct,n120,vs1_ms,dw_m,ds_m,hn_m,dn_m,shallow_groundwater_index,demand_index,dpt_resistance_index,vs_resistance_index,capping_index,dpt_screening_score,vs_screening_score,combined_instrument_score,n120_cs,crr_static_benchmark,fs_static_proxy,g_static_proxy,minus_g_static_proxy,pf_static_proxy
158.0,Tohoku earthquake,"Chiba-ken, CH350",0.0,9.0,0.143,0.2944883066326166,0.0,33.0,16.366468259941012,264.1037674511702,0.32,19.75,2.9,0.0,1.109522618941553,-0.21366609288987223,-0.15699635679577856,-0.8887083183800257,0.460093047575911,0.10166052732793009,-0.11785306114734408,-0.03901489137950999,16.366468259941012,0.21729548928462042,0.7378747623949068,-0.2621252376050932,0.2621252376050932,0.8635008974888139
159.0,Tohoku earthquake,"Chiba-ken, CH344",0.0,9.0,0.196,0.3656098431980661,0.0,33.0,17.190179987393886,256.75822106634706,1.75,12.6,1.6,0.0,0.40233113196042486,0.2127417535755154,-0.2501415624428841,-0.7505828477326966,0.460093047575911,0.12416219914699723,-0.025970186439946516,-0.02221438951280523,17.190179987393886,0.23012048042430194,0.6294154402720391,-0.3705845597279609,0.3705845597279609,0.9524898475083494
160.0,Tohoku earthquake,"Gunma-ken, GU001",0.0,9.0,0.177,0.1969905978202299,4.0,55.0,9.513590420144675,178.43014859144245,11.7,12.25,2.0,0.0,-4.518336906824347,-0.798211788295947,0.6179261001615202,0.722296269584974,0.460093047575911,-1.054480203670794,-1.0231691528437579,-0.8919923809403565,9.513590420144675,0.12562834345829935,0.6377377643827729,-0.36226223561722715,0.36226223561722715,0.9476113476765433
161.0,Tohoku earthquake,"Gunma-ken, GU002",0.0,9.0,0.177,0.1930195018820316,8.0,37.0,11.592563804645094,207.7108651585342,8.5,9.25,2.95,1.25,-2.935810502391054,-0.8220204199550272,0.38283608386060586,0.17170240701310527,-0.5180101315501447,-0.8681209708772984,-0.9314610739315486,-0.7898620558652353,12.037518214824509,0.15626782354146282,0.8095960357258075,-0.19040396427419248,0.19040396427419248,0.7768740022609077
162.0,Tohoku earthquake,"Gunma-ken, GU003",0.0,9.0,0.201,0.2741855922835556,17.0,,14.974252356659893,245.54918395432608,9.0,16.25,1.2,0.0,-3.183080253083756,-0.3353906382393419,0.0004352206533961464,-0.5398083940038123,0.460093047575911,-0.7644066192496407,-0.9264797036468033,-0.8388727562918087,18.88596525906912,0.2577441661081501,0.9400354116404402,-0.059964588359559756,0.059964588359559756,0.5882293540640127
163.0,Tohoku earthquake,"Ibaraki-ken, IB014",0.0,9.0,0.201,0.3904415844644386,0.0,33.0,15.608237864661518,246.48669959126312,1.15,12.25,3.9,0.0,0.6990548327916675,0.36161999536709405,-0.07125577093015464,-0.5574374146112803,0.460093047575911,0.304167885573275,0.15831339246893728,0.16364398020732496,15.608237864661518,0.2058327341517726,0.5271793332006618,-0.4728206667993382,0.4728206667993382,0.9895191199709699
164.0,Tohoku earthquake,"Ibaraki-ken, IB021",1.0,9.0,0.356,0.4730832635504608,7.0,13.0,8.538158845330939,181.7330596428128,4.5,7.25,5.55,0.0,-0.9576524968494368,0.8570966415293391,0.7282277646912431,0.6601884127182066,0.460093047575911,0.43563597110448365,0.41522416551257274,0.4091412130260668,8.731232124872227,0.1168698820094037,0.24703871604398434,-0.7529612839560157,0.7529612839560157,0.999999769744609
165.0,Tohoku earthquake,"Ibaraki-ken, IB022",1.0,9.0,0.38,0.6178458179231237,7.3,33.0,12.748997244355133,223.88570577179627,3.61,11.25,4.7,0.0,-0.5175123406164269,1.725017837271092,0.2520667540465614,-0.1324488916524942,0.460093047575911,0.7713802372414701,0.6560255435317534,0.5471819997792059,13.037371499179105,0.1694122918204772,0.27419833056401227,-0.7258016694359877,0.7258016694359877,0.9999984639213015
166.0,Tohoku earthquake,"Ibaraki-ken, IB023",0.0,9.0,0.38,0.6947112388506518,45.3,25.0,15.789159282774488,246.49917229985635,2.4,11.75,5.1,0.0,0.08088045605991216,2.1858630353384974,-0.09171433930359407,-0.5576719511119614,0.460093047575911,0.9953048077020236,0.8555175241595133,0.6743555478761408,23.946991139329384,0.34995671760195113,0.5037441429347372,-0.49625585706526276,0.49625585706526276,0.9932942256309265
167.0,Tohoku earthquake,"Ibaraki-ken, IB025",1.0,9.0,0.84,0.9766426795638852,8.0,13.0,9.055187668524956,187.62522059059708,7.1,8.75,2.1,0.3,-2.243455200451488,3.8761777317143795,0.6697622184851609,0.5493923655073344,0.22534828458565764,1.5077850189560043,1.4716740630626564,1.1630694970375173,9.468101572152886,0.12510952115644428,0.12810163202401856,-0.8718983679759814,0.8718983679759814,0.9999999999999369
168.0,Tohoku earthquake,"Ibaraki-ken, IB027",0.0,9.0,0.77,1.221579510552395,0.0,33.0,12.613172812687171,220.803474529881,4.5,11.25,4.3,0.0,-0.9576524968494368,5.344691935225064,0.2674257615706315,-0.07449069240770098,0.460093047575911,2.3168132523313765,2.2142383161378767,1.7407033441702664,12.613172812687171,0.16376583833381386,0.13406072786842946,-0.8659392721315705,0.8659392721315705,0.9999999999997858
169.0,Tohoku earthquake,"Ibaraki-ken, IB028",1.0,9.0,0.77,0.9470585372609074,6.45,27.0,8.677993398684468,180.2924909917344,4.8,6.75,0.3,1.8,-1.1060143472650579,3.6988065581131244,0.7124152931740997,0.6872768296317677,-0.9483755303656094,1.6095658931318437,1.6020243540691441,1.305899073929475,8.793751278677227,0.11755692255672623,0.12412846506481594,-0.8758715349351841,0.8758715349351841,0.9999999999999734
170.0,Tohoku earthquake,"Kanagawa-ken, KA001",0.0,9.0,0.092,0.1818971263866627,0.0,73.0,12.319002539824847,219.45859849108265,0.33,8.75,1.0,0.0,1.1045772239276987,-0.8887044148683713,0.30069049442293144,-0.04920167698399563,0.460093047575911,-0.06578974119955235,-0.17075739262163042,-0.016828684551807485,12.319002539824847,0.1599105540725125,0.8791263350284443,-0.12087366497155572,0.12087366497155572,0.6788770088793242
171.0,Tohoku earthquake,"Kanagawa-ken, KA002",0.0,9.0,0.093,0.1714400076976791,10.0,18.0,11.532960105468742,198.81627823410477,0.55,4.75,0.6,0.0,0.9957785336229098,-0.9513998750022938,0.38957606173402654,0.3389559972550483,0.460093047575911,-0.08909676612744676,-0.10428278547114021,0.034876814650389706,12.651692977302037,0.16427433054405002,0.9582030049469832,-0.04179699505301682,0.04179699505301682,0.5611810728528543
172.0,Tohoku earthquake,"Kanagawa-ken, KA003",0.0,9.0,0.074,0.1490614103605002,0.0,33.0,16.642057372583984,254.1571559152247,0.5,12.75,2.6,0.0,1.0205055086921802,-1.0855703381035955,-0.18815993467831102,-0.7016724836343298,0.460093047575911,-0.31784887843287973,-0.47190264311968527,-0.330810347881555,16.642057372583984,0.2215431856659583,1.4862544580127297,0.4862544580127297,-0.4862544580127297,0.07650971801625978
173.0,Tohoku earthquake,"Kanagawa-ken, KA005",0.0,9.0,0.182,0.2140678523035262,4.0,10.0,8.24411514339339,158.96212012707187,1.0,1.9,0.0,1.0,0.7732357579994781,-0.6958254274351601,0.7614781849212696,1.0883725903026098,-0.3223894957249336,0.05384968994420774,0.15191801155860982,0.2649589322561188,8.24411514339339,0.11159331294637924,0.5212987926283831,-0.4787012073716169,0.4787012073716169,0.9905911685434445
176.0,Tohoku earthquake,"Kanagawa-ken, KA011",0.0,9.0,0.148,0.1732891320277298,3.0,69.0,12.087551651717204,200.6573430507817,9.38,11.75,4.8,4.580000000000001,-3.37100526361021,-0.9403134845571426,0.3268629281172484,0.30433666045239044,-3.123677000741958,-1.1554670923746797,-1.162224972674137,-1.0332547046402119,12.087551651717204,0.1569120050402172,0.905492474941291,-0.09450752505870896,0.09450752505870896,0.6398281702113011
177.0,Tohoku earthquake,"Saitama-ken, SA001",0.0,9.0,0.259,0.3862163342562881,3.3,33.0,10.555633131994773,199.60605443794975,3.4,7.75,2.5,0.8999999999999999,-0.4136590453254921,0.3362875865210493,0.5000920576761922,0.3241050652552805,-0.24414124139484905,0.20641816010248895,0.15362206237621548,0.18760120873382094,10.555633131994773,0.13783713129097325,0.3568909936354642,-0.6431090063645357,0.6431090063645357,0.9998985774318001
178.0,Tohoku earthquake,"Saitama-ken, SA003",0.0,9.0,0.167,0.2214060098028418,9.55,41.0,13.501665753061507,232.9077783339377,8.52,15.25,0.4,4.1,-2.9457012924187618,-0.6518296409629781,0.16695510552803713,-0.3020997186399743,-2.7480853799575513,-0.9697813342565591,-1.1104977815069625,-0.9817138244410597,14.488890059255702,0.1895111630756757,0.8559440786834652,-0.14405592131653477,0.14405592131653477,0.712576855989463
179.0,Tohoku earthquake,"Tochiki-ken, TC002",0.0,9.0,0.367,0.4376937920158726,5.9,47.0,10.40942591388174,194.28335937910347,5.96,7.25,0.0,5.96,-1.679680168872127,0.6449197247563863,0.5166251492230874,0.42419289012211064,-4.203502910497122,-0.10090975839198155,-0.1286394361222746,-0.13222566776550673,10.479277691637437,0.1369214678877454,0.3128247884374381,-0.6871752115625619,0.6871752115625619,0.9999860942092604
180.0,Tohoku earthquake,"Tokyo, TO001",0.0,9.0,0.118,0.2239233534175168,11.0,16.0,18.9455853043135,285.735602701035,2.15,24.75,6.6,0.0,0.2045153314062632,-0.6367369542553569,-0.4486425474223099,-1.2954728078163014,0.460093047575911,-0.3572166749815554,-0.6112657530997528,-0.507773286377049,20.65626866459945,0.2883348743740469,1.2876498586390472,0.28764985863904724,-0.28764985863904724,0.18096657021905888
182.0,Hokkaido-Nansei-Oki earthquake,"Pension House, BH1",1.0,8.3,0.19,0.207352965019138,3.0,70.0,2.617691116164932,109.43486439275551,1.0,2.0,1.0,0.0,0.7732357579994781,-0.7360844089541949,1.3977134182043764,2.019681869392785,0.460093047575911,0.2657278454106164,0.452318380767139,0.6035013183641554,2.617691116164932,0.06047434700695773,0.2916492995476392,-0.7083507004523608,0.7083507004523608,0.9999955733761318
183.0,Hokkaido-Nansei-Oki earthquake,"Pension House, BH2",1.0,8.3,0.19,0.2684424062060242,5.0,58.0,6.106187567074815,162.39158777600895,0.7,6.1,3.7,0.0,0.9215976084150993,-0.3698238032893759,1.0032347328953963,1.0238849663379797,0.460093047575911,0.34187388245021516,0.34806895248299013,0.48330978275720915,6.106187567074815,0.09003823679712228,0.33540988575411484,-0.6645901142458852,0.6645901142458852,0.9999591405287165
184.0,Alaska earthquake,"Matanuska river, MP 147.4, B.H.17",1.0,9.2,0.21,0.5308796967540478,6.0,56.0,15.536354833643324,247.03859080087997,0.0,6.68,,,1.2677752593848823,1.2036140792261856,-0.0631272479486605,-0.5678151631245772,0.460093047575911,0.7992478655229575,0.6478414909701824,0.5716361497702894,15.638993425317143,0.20629129719991154,0.3885838890830376,-0.6114161109169625,0.6114161109169625,0.9996735680872058
185.0,Alaska earthquake,"Matanuska river, MP 147.5, B.H.18",1.0,9.2,0.21,0.5317633813016323,10.0,29.0,6.822774793693826,181.25551722761185,0.0,13.2,,,1.2677752593848823,1.2089121934555298,0.9222031506525231,0.6691681083593611,0.460093047575911,1.0972311365065173,1.0213206238185688,1.0179532237675843,7.83966038077808,0.10731518974528073,0.20181004092947932,-0.7981899590705207,0.7981899590705207,0.9999999960667101
186.0,Alaska earthquake,"Twenty-Mile river, MP 64.7, B.H.20",1.0,9.2,0.31,0.7525189641184953,2.0,31.0,28.712901912647435,278.0995091267186,0.0,3.05,,,1.2677752593848823,2.532448174396061,-1.5531293281519232,-1.1518838950788186,0.460093047575911,0.9502225842884225,1.0705962142103538,0.621913920648245,28.712901912647435,0.4501734628689624,0.5982220838730596,-0.40177791612694036,0.40177791612694036,0.9680434614503378
187.0,Alaska earthquake,"Twenty-Mile river, MP 64.7, B.H.24",1.0,9.2,0.31,0.3985400099994943,20.0,31.0,9.33906624781355,183.93185862635664,4.42,5.7,,,-0.9180893367386044,0.4101739546728743,0.6376612688866778,0.6188422515819341,0.460093047575911,0.21526344529987146,0.20961774010844836,0.23424837326030307,13.69565502590468,0.17837821248384778,0.44757918404246066,-0.5524208159575393,0.5524208159575393,0.9981278915992393
188.0,Alaska earthquake,"Portage Creek, MP 63.0, B.H.25",0.0,9.2,0.31,0.6502315421855366,10.0,39.0,7.406406424365184,192.7077102733525,2.74,19.82,,,-0.08726297441112543,1.9191858432765465,0.8562061683961919,0.4538213565295334,0.460093047575911,1.126047537489874,1.0053320939298764,0.9392726076285068,8.435911747817121,0.1136547169248228,0.17479114677028795,-0.825208853229712,0.825208853229712,0.9999999998408722
189.0,Alaska earthquake,"Portage Creek, MP 63.5, B.H.28",1.0,9.2,0.31,0.4303282444408217,7.0,49.0,8.203284861920373,171.7146738248261,3.05,4.57,,,-0.24057021984060056,0.6007597215958026,0.766095267375824,0.8485738892696912,0.460093047575911,0.47506106334153375,0.499804649909694,0.5080903422983094,8.393504928331216,0.1131971241196729,0.2630483255096672,-0.7369516744903328,0.7369516744903328,0.999999266351097
190.0,"Friuli, Italy earthquake",Avasinis village,1.0,6.4,0.2,0.1184193317061735,15.0,35.0,10.988918296837278,201.18354800478116,2.7,7.0,0.07,0.0,-0.06748139435570924,-1.2692843493748576,0.451096232513069,0.2944419156477965,0.460093047575911,-0.42634071395711154,-0.47333700901669323,-0.2856335191413733,14.01559032123524,0.18282519840101882,1.5438796670010906,0.5438796670010906,-0.5438796670010906,0.05866020578534581
191.0,Armenia earthquake,Pambak Valley,1.0,6.8,0.2,0.1875822014278809,19.0,47.0,7.401849884995225,153.23946570882248,0.2,1.9,0.4,0.0,1.1688673591078014,-0.8546196534531121,0.8567214212237393,1.1959812409682535,0.460093047575911,0.12921570651357717,0.23099365243693143,0.36820177793016523,11.374703101958435,0.1478690619585593,0.788289405034038,-0.211710594965962,0.211710594965962,0.8045132489653049
192.0,Tangshan earthquake,"Baihe dam, Miyun reservoir",1.0,7.8,0.15,0.1478397803758374,5.0,52.0,3.8439204557600193,130.79962669546242,1.3,2.8,,,0.6248739075838567,-1.0928945979001794,1.259051577902202,1.6179394129804345,0.460093047575911,0.03389233821114675,0.14155868873461647,0.3408645228070315,3.8439204557600193,0.0700736597179102,0.47398379204683183,-0.5260162079531682,0.5260162079531682,0.996451351057525
193.0,Izmit-Kocaeli earthquake,"Hotel Sapanca, SH-4",1.0,7.4,0.3,0.3049108504672047,5.0,51.0,22.33758182114105,266.3806111841463,0.5,1.6,,,1.0205055086921802,-0.15117792565085336,-0.8322090338327437,-0.9315220310342024,0.460093047575911,-0.09058702257547553,-0.12038092173591315,-0.17855273283395628,22.33758182114105,0.31904590885608913,1.0463580038795792,0.046358003879579224,-0.046358003879579224,0.4350969827157124
194.0,Izmit-Kocaeli earthquake,"Hotel Sapanca, SH-7",1.0,7.4,0.4,0.256749149142612,1.0,56.0,21.30092887392996,245.6882808196825,1.25,1.3,,,0.649600882653127,-0.4399305080002246,-0.7149844651705481,-0.5424239679837981,0.460093047575911,-0.2595392392418445,-0.2077710900858195,-0.2525325355215269,21.30092887392996,0.2999193626257519,1.168141602912035,0.16814160291203506,-0.16814160291203506,0.28759048757836675
195.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS4",1.0,7.4,0.4,0.4240419156735317,5.0,39.0,20.305746751427804,237.6546964162821,0.75,2.77,0.85,0.0,0.8968706333458291,0.5630701546758476,-0.6024494115014362,-0.3913606476299317,0.460093047575911,0.275025525201662,0.3383521543631133,0.20069132135823448,20.305746751427804,0.28213569249746867,0.6653485942523755,-0.33465140574762453,0.33465140574762453,0.9291217424520173
196.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS5",1.0,7.4,0.4,0.4057139835999888,5.0,39.0,29.643700877335768,270.1863843504763,0.75,2.25,1.2,0.0,0.8968706333458291,0.45318537964077166,-1.6583839434408234,-1.0030856945436213,0.460093047575911,-0.09120298314593837,0.10538649152322228,-0.17130026567465756,29.643700877335768,0.4712611396640499,1.1615600120125191,0.16156001201251913,-0.16156001201251913,0.29457693827722065
197.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS7",1.0,7.4,0.4,0.5167251653910077,2.0,39.0,19.704438955700617,246.71823535183617,0.3,4.15,1.1,0.0,1.1194134089692611,1.1187508503407062,-0.53445361100044,-0.5617912072667752,0.460093047575911,0.5899891335258336,0.5817878546459331,0.4192011681384519,19.704438955700617,0.27166474434111815,0.5257432045825532,-0.4742567954174468,0.4742567954174468,0.9897891778796575
198.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS9",1.0,7.4,0.4,0.4761406808066885,8.0,22.0,9.626297614265605,196.22425749730215,0.75,7.57,1.0,0.0,0.8968706333458291,0.8754273296855829,0.6051811865899177,0.3876962904125763,0.460093047575911,0.777875433383449,0.7126299645302466,0.7073538398384143,10.04642316133009,0.13179360093624523,0.27679550655692237,-0.7232044934430777,0.7232044934430777,0.9999981887239524
199.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS12",0.0,7.4,0.4,0.4482268158070031,2.0,39.0,41.06789655932025,315.2265102395927,0.6,2.77,0.6,0.0,0.9710515585536397,0.7080702725150313,-2.950230375495051,-1.850019096162723,0.460093047575911,-0.34922252592722774,-0.01915914212752924,-0.4950103348617704,41.06789655932025,0.49107142857142855,1.0955869021073328,0.09558690210733278,-0.09558690210733278,0.3710019240296444
200.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS13",1.0,7.4,0.4,0.5670185265986163,5.0,39.0,18.761155004827845,251.069586892576,0.0,5.7,0.8,0.0,1.2677752593848823,1.4202837597753482,-0.4277871952394901,-0.6436139128940221,0.460093047575911,0.7873512375828318,0.7226032222864721,0.5593787985504414,18.761155004827845,0.2556550342939314,0.4508759807682715,-0.5491240192317285,0.5491240192317285,0.9979636776028504
201.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S1/8",1.0,7.4,0.5,0.4847134306641957,5.0,33.0,30.57381394507418,256.7733282217531,0.5,1.15,0.6,0.0,1.0205055086921802,0.9268250916231664,-1.7635609975996291,-0.7508669223054082,0.460093047575911,0.11510874606776776,0.41891696865603406,0.048608952204332354,30.57381394507418,0.49107142857142855,1.0131170244210492,0.013117024421049228,-0.013117024421049228,0.4812591399647623
202.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S2/3",1.0,7.4,0.4,0.4929905303012959,2.0,39.0,11.683583443080996,216.4935980451371,0.4,9.2,4.0,0.0,1.0699594588307206,0.9764502881764974,0.37254359601870807,0.0065521173031029365,0.460093047575911,0.788162252629976,0.6783648090152944,0.654573287671076,11.683583443080996,0.15175175726026993,0.3078188077315103,-0.6921811922684897,0.6921811922684897,0.9999892567691053
203.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S4/3",1.0,7.4,0.4,0.3771895450072733,14.0,22.0,17.893625214523748,228.1079505968618,1.3,3.2,1.3,0.0,0.6248739075838567,0.2821676398769384,-0.329687049242129,-0.21184387782471323,0.460093047575911,0.17604875706755047,0.21140170849277523,0.1384319224391269,20.856760240249233,0.2919122472141313,0.7739139408238432,-0.22608605917615676,0.22608605917615676,0.8223146184463859
204.0,Nihonkai-Chubu earthquake,"Noshiro-N2, B.H.78",0.0,7.7,0.25,0.1734325533791014,2.5,22.0,28.43859353767812,266.2189924485352,2.9,3.0,,,-0.16638929463278995,-0.9394536045189879,-1.5221105759043998,-0.9284829563687922,0.460093047575911,-0.8896605013526269,-0.7115722154919446,-0.8292006745840466,28.43859353767812,0.44405332988468665,2.5603805123830634,1.5603805123830634,-1.5603805123830634,0.000349095103669983
205.0,Nihonkai-Chubu earthquake,"Noshiro-N2, B.H.84",0.0,7.7,0.25,0.1985366728390395,2.5,22.0,23.554982665557333,255.53909244896937,2.9,4.0,,,-0.16638929463278995,-0.7889423243461932,-0.9698725491486672,-0.7276583836788254,0.460093047575911,-0.6562590172481495,-0.583594767607197,-0.6259092066344285,23.554982665557333,0.342291330838518,1.7240710541977569,0.7240710541977569,-0.7240710541977569,0.02475365098004817
210.0,"Friuli, Italy earthquake",Avasinis Site 1,1.0,6.4,0.47,0.3911788222339354,13.0,21.0,14.595746383792775,200.0613815656496,0.2,2.5,1.2,0.0,1.1688673591078014,0.36604009066881443,0.04323662253507862,0.31554310532511337,0.460093047575911,0.4344671517618459,0.5161590965988563,0.4566481015064793,17.022341572586075,0.2274758255113752,0.5815136520231624,-0.4184863479768376,0.4184863479768376,0.9747047887201354
225.0,Wenchuan earthquake,"Yongfeng Village, Mianzhu",1.0,7.9,0.34,0.3412783601327145,3.8,57.2,13.597818029831618,219.6267596122971,2.8,6.6,4.0,0.0,-0.11693534449424949,0.066862800501183,0.15608221966918942,-0.05236377450478968,0.460093047575911,0.07653050960623482,0.0139967113540411,0.04376325268823965,13.597818029831618,0.17702999147771808,0.5187260962250159,-0.48127390377498414,0.48127390377498414,0.9910326674513326
232.0,Wenchuan earthquake,"Shenghua Village, Deyang",0.0,7.9,0.18,0.1846228528731472,5.0,54.9,14.837949656202504,231.4484729591376,2.0,4.8,0.6,1.4,0.2786962566140738,-0.8723623725379733,0.015848310744535642,-0.2746589768418006,-0.6353825130452714,-0.3638384487481761,-0.450990635024077,-0.3331188379371925,14.837949656202504,0.19452409169335427,1.0536295407969356,0.053629540796935604,-0.053629540796935604,0.4252872186204987
233.0,Wenchuan earthquake,"Lingfeng machinery company, Mianyang",0.0,7.9,0.2,0.1750197226325469,5.0,30.0,16.6089527815573,233.3964707206308,4.1,6.6,3.5,0.6,-0.759836696295275,-0.9299377608516486,-0.18441647220682358,-0.3112890780664174,-0.009396478404595718,-0.6262340972245738,-0.6642958789824519,-0.5770564895320099,16.6089527815573,0.2210306461039588,1.2628899347990148,0.2628899347990148,-0.2628899347990148,0.19998588834079212
234.0,Wenchuan earthquake,"Tianqi Village, Mianzhu",0.0,7.9,0.43,0.3800322778596715,5.0,90.0,18.2101370370761,242.9113020338945,4.0,6.6,4.0,0.0,-0.7103827461567347,0.29921119169266747,-0.3654781613737283,-0.4902057282954442,0.460093047575911,-0.09407030900296952,-0.1314885790794843,-0.18548475769395228,18.2101370370761,0.24653823860653473,0.6487297342084454,-0.3512702657915546,0.3512702657915546,0.9406787661919364
