site_id,borehole_id,depth_m,qc_mpa,fs_mpa,u2_mpa,ic_proxy,latitude,longitude,data_source
Canterbury_100_Osbourne_CPT01,CPT01,5.319853194088554,4.234319999999999,0.0287,-0.036899999999999995,1.0627269597541933,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.339852370408705,4.4673799999999995,0.0289,-0.0361,1.0464513129231532,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.359851578104028,4.807039999999999,0.031,-0.0353,1.0510610802942504,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.379850846722061,5.262059999999999,0.031,-0.0352,1.0215610379772213,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.399850283487095,5.64354,0.0371,-0.038299999999999994,1.0753355003714191,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.419849796101203,5.8709,0.0371,-0.039,1.0634802103280017,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.439849332779897,6.13534,0.0417,-0.040799999999999996,1.0992503164267442,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.459848769544931,6.220680000000001,0.0417,-0.041100000000000005,1.09526748814615,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.479847945865082,5.93452,0.0446,-0.0409,1.1371664800920476,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.499847244030652,5.655620000000001,0.0446,-0.0404,1.1520240258001746,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.519846571134544,5.184759999999999,0.043,-0.039200000000000006,1.1647405044885393,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.539845715470314,4.91466,0.030899999999999997,-0.039200000000000006,1.0422717108903048,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.559844923165636,4.452799999999999,0.0249,-0.038,0.9839177234506362,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.579843967893012,4.2768,0.022699999999999998,-0.038,0.9585449351866572,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.599843012620388,4.35886,0.0229,-0.0367,0.9555924950724709,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.619842156956158,4.8049599999999995,0.0223,-0.0367,0.911536545064116,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.6398412016835335,5.018260000000001,0.0252,-0.045200000000000004,0.949270593704667,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.659840141319665,4.64146,0.0292,-0.045200000000000004,1.0375356678993606,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.679839285655435,4.5266,0.031,-0.051,1.0718118447485094,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.699838114717499,4.44478,0.0315,-0.0511,1.085134064489984,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.719837159444875,4.36308,0.0322,-0.0511,1.1012311983061467,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.739836237984256,4.2706599999999995,0.0296,-0.0507,1.0728691961466696,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.759835445679578,4.12508,0.0296,-0.0501,1.0856444564315526,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.779834524218959,4.07558,0.030100000000000002,-0.048600000000000004,1.0973685468714356,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.799833115684543,4.11658,0.030100000000000002,-0.048100000000000004,1.093623207019867,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.819831665418535,4.315840000000001,0.0337,-0.047299999999999995,1.124742849049969,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.839830710145911,4.39938,0.0346,-0.0471,1.129077845515497,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.8598298544816805,4.3942,0.0268,-0.0465,1.0200122525691293,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.879828606781702,4.4227,0.0268,-0.046,1.0177262430430782,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.899827435843767,4.773079999999999,0.0281,-0.0451,1.0116886734516388,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.919826108944958,5.089379999999999,0.0261,-0.0451,0.9596170770293496,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.939825316640281,6.12582,0.0246,-0.0444,0.8827183046191519,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.95982442838246,6.7994200000000005,0.0298,-0.0444,0.934873926740401,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.979823060970445,7.353740000000001,0.0335,-0.054299999999999994,0.96386993640064,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,5.999821734071637,7.930980000000001,0.0313,-0.056600000000000004,0.9222432040819467,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.019820020623118,8.122819999999999,0.032100000000000004,-0.0569,0.9276321470299832,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.039818352561315,7.45992,0.0366,-0.0569,0.995818635821631,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.059816684499512,7.0937600000000005,0.040799999999999996,-0.0567,1.0512102289160385,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.079814831235752,7.15964,0.0475,-0.056299999999999996,1.1106275322061965,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.0998128817159385,8.26528,0.0516,-0.055600000000000004,1.1095316643576159,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.1198111222715195,9.443920000000002,0.0455,-0.0544,1.0345691832926576,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.139809586714756,10.51766,0.0522,-0.053700000000000005,1.0692124695645886,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.159807685627558,11.38358,0.0619,-0.0521,1.1209525348340998,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.179805637414988,12.09114,0.06659999999999999,-0.0513,1.1395834969381016,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.199803538942281,13.05828,0.0733,-0.0501,1.164711218482696,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.2198017328927815,13.630799999999999,0.0733,-0.049,1.159825828905989,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.239799783372968,14.30988,0.076,-0.048100000000000004,1.1676717902176033,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.259797930109208,14.69044,0.08070000000000001,-0.047299999999999995,1.1862326530325686,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.27979602902201,14.932379999999998,0.09090000000000001,-0.0256,1.226656864509125,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.299793670111083,15.370479999999999,0.09090000000000001,-0.0241,1.2237073876903095,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.3197916218985135,16.01782,0.0994,-0.0224,1.251148082275564,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.33978942107802,16.334419999999998,0.0994,-0.0214,1.2493145359010782,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.35978737286545,16.558739999999997,0.1006,-0.0193,1.2522763328995954,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.379785172044957,16.67604,0.1031,-0.0193,1.2601983655410476,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.399783022702941,16.36344,0.1038,-0.0183,1.2643153199291735,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.419780821882448,16.05088,0.104,-0.0171,1.2668946137006292,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.439778621061954,15.63892,0.1034,-0.0149,1.2675678249072206,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.459776420241461,15.47182,0.0995,-0.0149,1.255031090730788,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.47977411463651,15.3018,0.099,-0.012,1.254430777534174,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.499772016163803,15.1347,0.0991,-0.012,1.2560118208828064,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.519769603337736,14.687019999999999,0.1001,-0.0109,1.2631625538051892,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.539767025111291,14.687299999999999,0.1013,-0.0095,1.2674797576242984,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.559764446884846,14.36046,0.1024,-0.0087,1.2742887369657223,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.579761697775615,14.360719999999999,0.10579999999999999,-0.0074,1.2862554166003914,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.599758948666383,14.303980000000001,0.10579999999999999,-0.0066,1.2867924554108052,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.619756199557152,14.524820000000002,0.1067,-0.0044,1.2878392197757498,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.6397534504479205,14.709899999999998,0.1036,-0.0035,1.275440888203728,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.659750758908771,14.76338,0.0987,-0.0026,1.257441978140026,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.679747951620307,14.596359999999999,0.0987,-0.0022,1.2588200644276932,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.6997452025110755,13.914060000000001,0.09509999999999999,-0.0012,1.251394587417411,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.719742395222611,13.576479999999998,0.09509999999999999,-0.0006,1.2547309691724409,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.73973964611338,13.31722,0.09140000000000001,0.0006,1.242786508759599,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.7597368970041485,12.812420000000001,0.0889,0.0006,1.2380907797939182,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.779734089715684,12.478399999999999,0.0889,0.001,1.2421160216077851,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.799731104234632,12.25116,0.0887,0.0023,1.2441846208914633,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.819728178760255,11.91016,0.0872,0.0038,1.2423730853544346,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.839725253285878,11.52266,0.0785,0.0038,1.2080609109431326,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.859722327811501,10.968539999999999,0.0755,0.0057,1.2016682407970396,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.879719520523037,10.49394,0.0694,0.0057,1.1772888139303146,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.899716535041985,9.45076,0.06620000000000001,0.0063,1.1792180230124176,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.919713609567608,9.45092,0.06509999999999999,0.0070999999999999995,1.1726441351941999,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.939710684093231,8.45578,0.0644,0.0079,1.1928131899500882,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.959707576771397,8.456100000000001,0.0626,0.0095,1.181442368789479,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.979704469449563,8.164719999999999,0.0626,0.0101,1.1897589068501195,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,6.999700916497179,8.094019999999999,0.061700000000000005,0.0121,1.1860263017087467,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.019697230739612,8.00358,0.0605,0.0134,1.1808361441701536,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.039693341205856,7.84568,0.0582,0.0149,1.170063520876703,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.059689520206615,7.613059999999999,0.0519,0.0158,1.131137064148264,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.079685699207374,7.1316,0.0438,0.017,1.0786450777712557,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.099682146254991,6.80122,0.0438,0.0181,1.0909070786545252,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.119678593302607,6.66664,0.0378,0.0207,1.0359138586096326,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.1396747037688515,6.675540000000001,0.037,0.0207,1.026843625153332,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.159671018011284,6.89086,0.0428,0.0218,1.0780257230498378,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.179667059333896,7.111580000000001,0.0428,0.023399999999999997,1.0699783701259957,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.199662889570936,7.659260000000001,0.0505,0.0248,1.1186103049020346,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.219659068571695,8.076939999999999,0.0505,0.0247,1.106133483438797,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.239655247572454,8.4473,0.055,0.028,1.1300498971801145,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.25965121914232,8.845400000000001,0.055,0.028,1.1201500656879861,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.279647120350328,9.740879999999999,0.0596,0.0409,1.1323799785621744,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.299642879007291,9.4636,0.0596,0.044,1.1379108379961775,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.319638989473535,10.672799999999999,0.0597,0.047,1.117188529589191,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.339635370423122,11.2007,0.0804,0.047,1.222016523167901,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.359631411745734,12.309520000000001,0.0833,0.0456,1.2198554678662266,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.37962785879335,12.87832,0.0865,0.0456,1.2271745494098665,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.399623969259594,14.14152,0.09129999999999999,0.0521,1.2344726744718884,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.419620216185751,14.96272,0.0986,0.0521,1.2555011750276805,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.439617047029816,15.69888,0.105,0.053899999999999997,1.2726274175039887,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.459613624446109,16.40988,0.106,0.053899999999999997,1.2714145872878153,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.479609665768721,17.892059999999997,0.09540000000000001,0.0533,1.228476355548537,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.499606974229572,18.526600000000002,0.1013,0.0445,1.2465492937528952,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.519602290614938,19.611900000000002,0.10679999999999999,0.05,1.2611793037746333,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.539597221690586,20.08826,0.10890000000000001,0.0498,1.2665197051749262,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.559592152766235,20.322599999999998,0.10890000000000001,0.0485,1.2660578662918622,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.579587469151601,20.461119999999998,0.10890000000000001,0.048100000000000004,1.2658059048176487,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.599582556178395,20.46802,0.10890000000000001,0.0471,1.2657937555891605,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.619577328866576,20.2724,0.1128,0.0465,1.27765997502202,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.639572181053031,20.01988,0.1128,0.045899999999999996,1.2782305332350097,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.659567497438397,19.42252,0.1085,0.0451,1.2668674596810563,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.679563398646405,19.08116,0.1085,0.0443,1.2678185243509434,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.699559299854412,18.5336,0.1397,0.044,1.3567122100124707,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.719552895614976,18.7754,0.1362,0.044,1.3466350022781353,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.73954649137554,16.4719,0.1216,0.044,1.3197664033554621,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.7595398194065694,16.4719,0.10809999999999999,0.044,1.277953527085647,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.779533147437599,14.87722,0.11159999999999999,0.0511,1.3011048210996186,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.79952792012578,15.022920000000001,0.1088,0.0511,1.2905931743082952,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.819522772312235,15.8219,0.0879,0.047,1.2093480031396067,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.839517624498689,16.817300000000003,0.08990000000000001,0.047,1.2123852633025882,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.859512711525483,17.68264,0.09090000000000001,0.037200000000000004,1.2130011301526502,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.879506569534223,17.68326,0.0973,0.040299999999999996,1.2358237976765722,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.8995004275429626,17.98944,0.1115,0.0422,1.2809829770825762,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.919495436898725,17.93282,0.1982,0.0436,1.4867494080395833,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.939490209586906,18.11412,0.1982,0.0436,1.4853517288221005,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.959484982275088,18.647779999999997,0.2029,0.045899999999999996,1.4900286492258674,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.9794774742301104,19.13506,0.2029,0.047299999999999995,1.486680496687753,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,7.999469773691324,19.44788,0.19069999999999998,0.0474,1.4622693893888346,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,8.019464704766973,19.5653,0.19069999999999998,0.03,1.461571995505698,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_100_Osbourne_CPT01,CPT01,8.039459316631385,19.300459999999994,0.1772,0.0213,1.4367998089672551,-43.54312348,172.66165055,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
