case_id,source_dataset,validation_split,earthquake,site,mw,pga,csr75,groundwater_table_m,critical_layer_depth_m,unsaturated_cap_or_cover_m,n120,vs1_ms,fc_pct,gc_pct,observed_liquefaction,n1_60cs_proxy,crr_static_benchmark,fs_static_proxy,g_static_proxy,pf_static_proxy,combined_instrument_score,dpt_screening_score,vs_screening_score
HU-213,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Borah Peak, Idaho earthquake",Whiskey Springs,6.9,0.6,0.3167867212376499,7.5,12.0,4.0,25.457622438342085,275.54751780803963,,,1,,,,,,-1.1075216037697784,-1.013242255893808,-0.9889043144511853
HU-214,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Borah Peak, Idaho earthquake",Larter Ranch    ,6.9,0.5,0.4084569647778577,0.7,2.8,,10.829919553452212,197.4342973301766,,,1,,,,,,0.538498683227708,0.5593808029086699,0.5281408860206734
HU-215,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Borah Peak, Idaho earthquake",Pence Ranch     ,6.9,0.39,0.2617441813865522,1.4,2.6,,13.856711404836927,212.6483479195909,,,1,,,,,,0.03572757361004271,-0.008361676490681133,-0.02274622315182516
HU-216,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Muisne earthquake,Manta DPT-1 & Vs-4,7.8,0.46,0.3622237140716904,3.8,5.2,1.1,8.7280160877661,178.03723740159322,,,1,,,,,,0.2123159004263283,0.1562988894801614,0.1631766376438934
HU-217,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Muisne earthquake,Manta DPT-2 & Vs-4,7.8,0.46,0.3762381182850666,3.6,5.4,1.5,9.879956495817344,179.81908200043915,,,1,,,,,,0.21310251037880656,0.15916283576822254,0.195067233068841
HU-218,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Muisne earthquake,Manta DPT-3 & Vs-9,7.8,0.46,0.3729844440764022,3.8,5.6,1.6,7.692105212527076,162.12172221858154,,,1,,,,,,0.29861747248957293,0.20091111273073758,0.26242914924070254
HU-219,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Kaikora earthquake,Wellington Site 1,7.8,0.24,0.2190745047368879,2.6,5.5,0.0,3.232488640831104,122.85816660786844,,,1,,,,,,0.40545884210754085,0.11824316260172539,0.2499666312835508
HU-220,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Kaikora earthquake,Wellington Site 2,7.8,0.24,0.1914351170602828,2.8,3.8,0.0,4.086507476765977,129.25216872944958,,,1,,,,,,0.28431726327011403,-0.005080261283972948,0.11954510932385058
HU-221,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Baijiang Village, Deyang",7.9,0.23,0.2246359284306306,2.2,4.5,0.7,14.573615687040345,214.6820547754461,,0.4,1,,,,,,-0.1725161207331288,-0.23931194361350086,-0.2408487916895015
HU-222,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Anping Village, Deyang",7.9,0.139,0.1388897181635648,1.8,3.9,0.0,8.296054984261303,169.4430563520858,,0.5,1,,,,,,0.02661023110161971,-0.19074260378623314,-0.15003725606758422
HU-223,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Shengli village, Deyang",7.9,0.21,0.2245532867180781,1.9,5.4,0.0,11.7185825282151,201.26883569200325,,,1,,,,,,-0.0006165620784270992,-0.08562162534767105,-0.10834594624150552
HU-224,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Changzheng village, Deyang",7.9,0.2,0.2456559379628989,1.0,5.3,0.0,13.878214911793629,216.4232459738824,,,1,,,,,,0.026847926058670604,-0.012933544008970912,-0.04788353321472884
HU-225,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Yongfeng Village, Mianzhu",7.9,0.34,0.3412783601327145,2.8,6.6,0.0,13.597818029831618,219.6267596122971,3.8,57.2,1,13.597818029831618,0.17702999147771808,0.5187260962250159,-0.48127390377498414,0.9910326674513326,0.04376325268823965,0.07653050960623482,0.0139967113540411
HU-226,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Baihutou Village, Shifang",7.9,0.594,0.6443279198339125,1.2,3.4,0.0,22.56531566210037,249.72698222107857,,,1,,,,,,0.5219312483479221,0.7481877341062984,0.8200657949533781
HU-227,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Linyan Village, Mianzhu",7.9,0.594,0.5769301274620662,3.7,8.3,0.7,8.312201630491522,182.40766266451445,,,1,,,,,,0.6813680202893247,0.7752161366725342,0.7433334026028843
HU-228,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Siyuan Village, Shifang",7.9,0.41,0.3784471898349335,3.2,5.8,0.3,15.485947258724602,224.73684595263595,,,1,,,,,,0.008538748947664343,0.06145755696483928,0.03414959381392293
HU-229,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Anren Village, Mianzhu",7.9,0.295,0.2697623320339255,4.0,7.4,0.0,16.056480698767913,232.42209263527445,,,1,,,,,,-0.32872245208528295,-0.3185143946868189,-0.3698215615913742
HU-230,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Wudu Village, Mianzhu",7.9,0.48,0.5518529661043775,1.6,6.3,0.0,6.71539761060305,168.5444262871312,,,1,,,,,,0.9520891858310118,0.9968221840743058,0.9889747232973279
HU-231,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Shuangquan Village, Mianzhu",7.9,0.49,0.5272842973757237,2.5,7.9,0.0,15.410401316967706,233.11585064338092,,,1,,,,,,0.37203087936505175,0.5465506891135411,0.4694123301982807
HU-232,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Shenghua Village, Deyang",7.9,0.18,0.1846228528731472,2.0,4.8,1.4,14.837949656202504,231.4484729591376,5.0,54.9,0,14.837949656202504,0.19452409169335427,1.0536295407969356,0.053629540796935604,0.4252872186204987,-0.3331188379371925,-0.3638384487481761,-0.450990635024077
HU-233,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Lingfeng machinery company, Mianyang",7.9,0.2,0.1750197226325469,4.1,6.6,0.6,16.6089527815573,233.3964707206308,5.0,30.0,0,16.6089527815573,0.2210306461039588,1.2628899347990148,0.2628899347990148,0.19998588834079212,-0.5770564895320099,-0.6262340972245738,-0.6642958789824519
HU-234,Hu et al. (2021) gravelly-soil case histories,Wenchuan focal field subset,Wenchuan earthquake,"Tianqi Village, Mianzhu",7.9,0.43,0.3800322778596715,4.0,6.6,0.0,18.2101370370761,242.9113020338945,5.0,90.0,0,18.2101370370761,0.24653823860653473,0.6487297342084454,-0.3512702657915546,0.9406787661919364,-0.18548475769395228,-0.09407030900296952,-0.1314885790794843
