holdout_family,site_id,site_family,model_name,pf,observed_liquefaction,validation_protocol,holdout_family_pair,validation_split,wtd_event_site_adjusted_m,qc10_mpa,ic_median,theta_z_m,year,layer_id,csr,crr,fs,beta_equivalent,critical_layer_rank,notes
,SODO_02,SODO,M3_full_nonstationary_random_field,0.9425819500047619,1,exhaustive paired-family spatial holdout,SODO+Emerald Downs,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-1.576823685943537,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M3_full_nonstationary_random_field,0.48949917475846644,1,exhaustive paired-family spatial holdout,SODO+Emerald Downs,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.02632470560153261,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M3_full_nonstationary_random_field,0.9409176592119828,1,exhaustive paired-family spatial holdout,SODO+Emerald Downs,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.5625236386294068,,spatial cross-fitted site-calibrated probability
,Emerald_Downs_01,Emerald Downs,M3_full_nonstationary_random_field,0.027297027781025007,0,exhaustive paired-family spatial holdout,SODO+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,1.9220930092298607,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M0_static_stationary,0.9878986060012432,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.2538947825137043,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M0_static_stationary,0.8174942941076586,1,exhaustive paired-family spatial holdout,SODO+Factoria,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.9058572545380604,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M0_static_stationary,0.8047931355381002,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8588673058646199,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M0_static_stationary,0.7914335746523131,1,exhaustive paired-family spatial holdout,SODO+Factoria,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.8114054843022884,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M0_static_stationary,0.0014346024684872118,0,exhaustive paired-family spatial holdout,SODO+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,2.9814141361727575,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M1_nonstationary_groundwater_only,0.9879513971201556,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.2555758709195386,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M1_nonstationary_groundwater_only,0.8171995894595724,1,exhaustive paired-family spatial holdout,SODO+Factoria,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.9047443851517092,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M1_nonstationary_groundwater_only,0.804984349511102,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8595606010946811,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M1_nonstationary_groundwater_only,0.7900884951418456,1,exhaustive paired-family spatial holdout,SODO+Factoria,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.8067283452413999,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M1_nonstationary_groundwater_only,0.001421066492229355,0,exhaustive paired-family spatial holdout,SODO+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,2.9843157677551155,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M2_nonstationary_groundwater_gradation,0.8736602807282221,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.143865456988012,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M2_nonstationary_groundwater_gradation,0.9884493261290203,1,exhaustive paired-family spatial holdout,SODO+Factoria,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-2.2717544118023287,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M2_nonstationary_groundwater_gradation,0.464020280026738,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.0903103947976831,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M2_nonstationary_groundwater_gradation,0.9230300072748623,1,exhaustive paired-family spatial holdout,SODO+Factoria,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.4257518450448061,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M2_nonstationary_groundwater_gradation,0.000616733945910562,0,exhaustive paired-family spatial holdout,SODO+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.231025837955623,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M3_full_nonstationary_random_field,0.8742635746336822,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.1467792896971245,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M3_full_nonstationary_random_field,0.9394358325286291,1,exhaustive paired-family spatial holdout,SODO+Factoria,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-1.5500549193074378,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M3_full_nonstationary_random_field,0.4906833550002581,1,exhaustive paired-family spatial holdout,SODO+Factoria,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.023355488928254363,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M3_full_nonstationary_random_field,0.9385336546888495,1,exhaustive paired-family spatial holdout,SODO+Factoria,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.5425800951528246,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M3_full_nonstationary_random_field,0.0003116092038635727,0,exhaustive paired-family spatial holdout,SODO+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.4213030701228178,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M0_static_stationary,0.9872214503505107,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.2328763542783587,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M0_static_stationary,0.8319782188356443,1,exhaustive paired-family spatial holdout,SODO+Green River,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.9620120274211416,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M0_static_stationary,0.8207173411036268,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.9181022867353524,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M0_static_stationary,0.8088751295335254,1,exhaustive paired-family spatial holdout,SODO+Green River,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.8737585811475336,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M0_static_stationary,0.2707726380421988,0,exhaustive paired-family spatial holdout,SODO+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,0.6104779039890053,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M1_nonstationary_groundwater_only,0.9946867937655002,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.5547498846518986,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M1_nonstationary_groundwater_only,0.825473856919343,1,exhaustive paired-family spatial holdout,SODO+Green River,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.9364291289019114,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M1_nonstationary_groundwater_only,0.8794340681260584,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-1.1721623933501053,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M1_nonstationary_groundwater_only,0.6035098191395436,1,exhaustive paired-family spatial holdout,SODO+Green River,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.2624424333225866,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M1_nonstationary_groundwater_only,0.8016445783304933,0,exhaustive paired-family spatial holdout,SODO+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,-0.8475101296690434,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M2_nonstationary_groundwater_gradation,0.879514725284253,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.1725643579520544,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M2_nonstationary_groundwater_gradation,0.9880008699988303,1,exhaustive paired-family spatial holdout,SODO+Green River,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-2.257157099772787,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M2_nonstationary_groundwater_gradation,0.4808997139509742,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.04789562278333587,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M2_nonstationary_groundwater_gradation,0.9145964722759968,1,exhaustive paired-family spatial holdout,SODO+Green River,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.3696151897354645,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M2_nonstationary_groundwater_gradation,0.013728452832269238,0,exhaustive paired-family spatial holdout,SODO+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,2.20495994125976,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M3_full_nonstationary_random_field,0.9032007789527372,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.3000073732554378,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M3_full_nonstationary_random_field,0.9305929880176118,1,exhaustive paired-family spatial holdout,SODO+Green River,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-1.480221951867864,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M3_full_nonstationary_random_field,0.5495445526832198,1,exhaustive paired-family spatial holdout,SODO+Green River,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.12451074332016535,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M3_full_nonstationary_random_field,0.924637349715714,1,exhaustive paired-family spatial holdout,SODO+Green River,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.436974284519627,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M3_full_nonstationary_random_field,0.044647827737241665,0,exhaustive paired-family spatial holdout,SODO+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,1.6991248852226333,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M0_static_stationary,0.9869480315494328,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.2246620027154114,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M0_static_stationary,0.8138731491164002,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.8922597893155193,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M0_static_stationary,0.8012203172397927,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8459881310196038,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M0_static_stationary,0.7879314734595876,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.7992645098590506,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M0_static_stationary,0.01044659714492703,0,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.3099089712653096,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M1_nonstationary_groundwater_only,0.9869524405198324,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.2247932766519525,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M1_nonstationary_groundwater_only,0.8138500609934788,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.8921736227540357,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M1_nonstationary_groundwater_only,0.8012357101933784,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8460433175926325,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M1_nonstationary_groundwater_only,0.7878258079602004,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.7989000256570792,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M1_nonstationary_groundwater_only,0.010443787530035054,0,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.3100104595022475,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M2_nonstationary_groundwater_gradation,0.8678906862483095,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.116475556476075,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M2_nonstationary_groundwater_gradation,0.9880129927035111,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-2.2575454221949194,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M2_nonstationary_groundwater_gradation,0.4588652143676922,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.1032930029720072,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M2_nonstationary_groundwater_gradation,0.9231413991633429,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.4265238010522183,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M2_nonstationary_groundwater_gradation,0.012223193529901751,0,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.25004030236836,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M3_full_nonstationary_random_field,0.8649063899735084,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.1026315114897178,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M3_full_nonstationary_random_field,0.926639016554832,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-1.4512079389875223,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M3_full_nonstationary_random_field,0.4803202225892103,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.0493499104217796,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M3_full_nonstationary_random_field,0.9393349094562505,1,exhaustive paired-family spatial holdout,SODO+Issaquah,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.549214432821937,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M3_full_nonstationary_random_field,0.027712715737549895,0,exhaustive paired-family spatial holdout,SODO+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,1.9155261973750919,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M0_static_stationary,0.9858700443472257,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.193659307510395,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M0_static_stationary,0.8105307778774371,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.8798539310976745,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M0_static_stationary,0.7979769659820394,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8344169517238115,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M0_static_stationary,0.7848121975935164,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.7885490753419948,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M0_static_stationary,0.01352502571227283,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,2.210794780921053,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M0_static_stationary,0.014631606985832307,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,2.179922403109686,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M1_nonstationary_groundwater_only,0.9859150039295008,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.1949108670957753,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M1_nonstationary_groundwater_only,0.8102935238615799,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.8789784650861258,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M1_nonstationary_groundwater_only,0.798130749318137,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8349630707494894,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M1_nonstationary_groundwater_only,0.7837399079497903,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.7848863871491343,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M1_nonstationary_groundwater_only,0.013511054448397031,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,2.2111982879810244,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M1_nonstationary_groundwater_only,0.014671602644282501,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,2.178844723370809,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M2_nonstationary_groundwater_gradation,0.87337520455584,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.1424919484821523,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M2_nonstationary_groundwater_gradation,0.9870885233892271,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-2.228864027547754,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M2_nonstationary_groundwater_gradation,0.4593454307914153,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.10208291554814794,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M2_nonstationary_groundwater_gradation,0.9247643697294219,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.4378688817220007,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M2_nonstationary_groundwater_gradation,0.05373739084454744,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,1.60964773144962,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M2_nonstationary_groundwater_gradation,0.0006727562740632885,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,3.2060913749526043,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M3_full_nonstationary_random_field,0.8688030659112044,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.1207509967906097,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M3_full_nonstationary_random_field,0.9420664710714334,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-1.5723601186332725,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M3_full_nonstationary_random_field,0.4742440296909376,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.06460555791417194,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M3_full_nonstationary_random_field,0.935629723867123,1,exhaustive paired-family spatial holdout,SODO+Smith Cove,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.5190871838096807,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M3_full_nonstationary_random_field,0.025070466926101504,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,1.9587597116489153,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M3_full_nonstationary_random_field,0.0006303511375938302,0,exhaustive paired-family spatial holdout,SODO+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,3.2247783652597577,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M0_static_stationary,0.9834282236116205,1,exhaustive paired-family spatial holdout,SODO+UW,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.1303400081458244,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M0_static_stationary,0.8038266367179655,1,exhaustive paired-family spatial holdout,SODO+UW,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.8553693128993188,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M0_static_stationary,0.7915039204096742,1,exhaustive paired-family spatial holdout,SODO+UW,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8116505802805429,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M0_static_stationary,0.7786203281027854,1,exhaustive paired-family spatial holdout,SODO+UW,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.7675419796618178,,spatial cross-fitted site-calibrated probability
,UW_01,UW,M0_static_stationary,0.019160974672740173,0,exhaustive paired-family spatial holdout,SODO+UW,,0.5507068068509109,0.7959499179999999,1.5380189688870525,0.25,2001,site_screening_profile,,,,2.071394447736568,,spatial cross-fitted site-calibrated probability
,UW_02,UW,M0_static_stationary,0.019160974672740173,0,exhaustive paired-family spatial holdout,SODO+UW,,0.5507068068509109,1.719556334,1.5967717826547696,0.4159663865546218,2001,site_screening_profile,,,,2.071394447736568,,spatial cross-fitted site-calibrated probability
,UW_03,UW,M0_static_stationary,0.016491629267920332,0,exhaustive paired-family spatial holdout,SODO+UW,,2.2271068068509114,1.1952670170000002,1.6888814994498453,0.4159663865546218,2001,site_screening_profile,,,,2.1322870189835417,,spatial cross-fitted site-calibrated probability
,UW_04,UW,M0_static_stationary,0.015297600685324812,0,exhaustive paired-family spatial holdout,SODO+UW,,2.2271068068509114,0.6443501810000001,1.9662055309267457,0.5819327731092436,2001,site_screening_profile,,,,2.1622981612862477,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M1_nonstationary_groundwater_only,0.982530458683272,1,exhaustive paired-family spatial holdout,SODO+UW,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.109063711507335,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M1_nonstationary_groundwater_only,0.8064044336419737,1,exhaustive paired-family spatial holdout,SODO+UW,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.8647224712620212,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M1_nonstationary_groundwater_only,0.7889820476294658,1,exhaustive paired-family spatial holdout,SODO+UW,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.802894172212452,,spatial cross-fitted site-calibrated probability
