site_id,event_key,pga_g,wtd_event_site_adjusted_m,manifestation_code,observed_liquefaction,severe_manifestation,critical_layer_depth_m,critical_layer_qc_mpa,critical_layer_saturated,critical_crossing_margin_m
Canterbury_04783,Yr2010,0.226,2.79011559486389,0,0,0,0.59,3.6642399999999995,0,-2.20011559486389
Canterbury_04783,Yr2011,0.508,2.62233424186706,2,1,0,0.59,3.6642399999999995,0,-2.0323342418670602
Canterbury_04783,Yr2016,0.129913181,2.264754792261119,0,0,0,0.59,3.6642399999999995,0,-1.674754792261119
Canterbury_04784,Yr2010,0.225,2.26383900642395,0,0,0,1.62,1.52774,0,-0.6438390064239501
Canterbury_04784,Yr2011,0.491,2.06674194335937,2,1,0,1.62,1.52774,0,-0.44674194335937
Canterbury_04784,Yr2016,0.127564833,1.7394978332519486,0,0,0,1.62,1.52774,0,-0.11949783325194852
Canterbury_04785,Yr2010,0.228,2.82194638252258,0,0,0,0.58,8.29884,0,-2.24194638252258
Canterbury_04785,Yr2011,0.518,2.67091417312622,4,1,1,0.58,8.29884,0,-2.0909141731262197
Canterbury_04785,Yr2016,0.130047262,2.3106822592735283,0,0,0,0.58,8.29884,0,-1.7306822592735283
Canterbury_04786,Yr2010,0.182,2.54603123664856,0,0,0,1.05,3.3775399999999998,0,-1.49603123664856
Canterbury_04786,Yr2011,0.505,2.44474029541,0,0,0,1.05,3.3775399999999998,0,-1.3947402954099999
Canterbury_04786,Yr2016,0.23295556,1.98127460479736,0,0,0,1.05,3.3775399999999998,0,-0.9312746047973599
Canterbury_04787,Yr2010,0.181,2.51753997802734,0,0,0,1.05,2.6228200000000004,0,-1.4675399780273402
Canterbury_04787,Yr2011,0.5,2.38594865799,1,1,0,1.05,2.6228200000000004,0,-1.3359486579900002
Canterbury_04787,Yr2016,0.232930437,1.78412222862243,0,0,0,1.05,2.6228200000000004,0,-0.73412222862243
Canterbury_04788,Yr2010,0.182,1.72512137889862,0,0,0,1.0950000000000002,8.4504,0,-0.6301213788986197
Canterbury_04788,Yr2011,0.51,1.69465017319,0,0,0,1.0950000000000002,8.4504,0,-0.5996501731899999
Canterbury_04788,Yr2016,0.232933298,1.32203388214111,0,0,0,1.0950000000000002,8.4504,0,-0.22703388214110976
Canterbury_04789,Yr2010,0.182,1.93377387523651,0,0,0,1.1749999999999998,9.15,0,-0.7587738752365101
Canterbury_04789,Yr2011,0.514,1.85348284245,0,0,0,1.1749999999999998,9.15,0,-0.6784828424500002
Canterbury_04789,Yr2016,0.232925206,1.48110675811767,0,0,0,1.1749999999999998,9.15,0,-0.3061067581176702
Canterbury_04790,Yr2010,0.182,2.56978273391723,0,0,0,1.05,5.22,0,-1.51978273391723
Canterbury_04790,Yr2011,0.504,2.38779306412,0,0,0,1.05,5.22,0,-1.3377930641199998
Canterbury_04790,Yr2016,0.232827306,1.79662251472473,0,0,0,1.05,5.22,0,-0.7466225147247298
Canterbury_04791,Yr2010,0.183,1.99716532230377,0,0,0,2.1100000000000003,11.454150000000002,1,0.11283467769623035
Canterbury_04791,Yr2011,0.521,1.8890209198,0,0,0,2.1100000000000003,11.454150000000002,1,0.22097908020000023
Canterbury_04791,Yr2016,0.232737005,1.5253015756607,0,0,0,2.1100000000000003,11.454150000000002,1,0.5846984243393003
Canterbury_04792,Yr2010,0.181,1.72452759742736,0,0,0,1.2,0.9304,0,-0.52452759742736
Canterbury_04792,Yr2011,0.509,1.73442196846,0,0,0,1.2,0.9304,0,-0.53442196846
Canterbury_04792,Yr2016,0.232666075,1.30420899391174,0,0,0,1.2,0.9304,0,-0.1042089939117401
Canterbury_04793,Yr2010,0.181,2.26233053207397,0,0,0,4.06,1.8504800000000001,1,1.7976694679260294
Canterbury_04793,Yr2011,0.493,2.11025333405,2,1,0,4.06,1.8504800000000001,1,1.9497466659499998
Canterbury_04793,Yr2016,0.232631698,1.73527574539184,0,0,0,4.06,1.8504800000000001,1,2.3247242546081597
Canterbury_04794,Yr2010,0.181,1.68442296981811,0,0,0,1.05,7.410909999999999,0,-0.6344229698181099
Canterbury_04794,Yr2011,0.498,1.63410174847,0,0,0,1.05,7.410909999999999,0,-0.58410174847
Canterbury_04794,Yr2016,0.232569233,1.19205486774444,0,0,0,1.05,7.410909999999999,0,-0.14205486774443998
Canterbury_04795,Yr2010,0.181,1.66372323036193,0,0,0,1.08,8.2012,0,-0.58372323036193
Canterbury_04795,Yr2011,0.507,1.63542854786,1,1,0,1.08,8.2012,0,-0.5554285478599998
Canterbury_04795,Yr2016,0.2325771,1.25051605701446,0,0,0,1.08,8.2012,0,-0.17051605701445993
Canterbury_04796,Yr2010,0.185,1.94294893741607,0,0,0,2.26,8.3098,1,0.3170510625839298
Canterbury_04796,Yr2011,0.528,1.85639858246,0,0,0,2.26,8.3098,1,0.4036014175399998
Canterbury_04796,Yr2016,0.232338652,1.55183959007263,0,0,0,2.26,8.3098,1,0.7081604099273697
Canterbury_04797,Yr2010,0.183,1.9585667848587,0,0,0,2.21,5.37009,1,0.2514332151412999
Canterbury_04797,Yr2011,0.502,1.84272623062,1,1,0,2.21,5.37009,1,0.3672737693799999
Canterbury_04797,Yr2016,0.232172549,1.42143058776855,0,0,0,2.21,5.37009,1,0.7885694122314499
Canterbury_04798,Yr2010,0.181,1.56772601604461,0,0,0,1.0750000000000002,5.4803999999999995,0,-0.49272601604460986
Canterbury_04798,Yr2011,0.513,1.5821955204,0,0,0,1.0750000000000002,5.4803999999999995,0,-0.5071955203999998
Canterbury_04798,Yr2016,0.232087895,1.19095683097839,0,0,0,1.0750000000000002,5.4803999999999995,0,-0.11595683097838982
Canterbury_04799,Yr2010,0.182,1.87856483459472,0,0,0,2.51,3.12888,1,0.6314351654052799
Canterbury_04799,Yr2011,0.491,1.72878754139,2,1,0,2.51,3.12888,1,0.7812124586099998
Canterbury_04799,Yr2016,0.232000604,1.22485041618347,0,0,0,2.51,3.12888,1,1.2851495838165299
Canterbury_04800,Yr2010,0.186,2.12209939956665,0,0,0,1.59,7.437399999999999,0,-0.5320993995666499
Canterbury_04800,Yr2011,0.536,2.06482791901,0,0,0,1.59,7.437399999999999,0,-0.47482791900999977
Canterbury_04800,Yr2016,0.231886744,1.65466105937957,0,0,0,1.59,7.437399999999999,0,-0.06466105937957001
Canterbury_04801,Yr2010,0.181,1.9792696237564,0,0,0,4.01,0.630586,1,2.0307303762436
Canterbury_04801,Yr2011,0.483,1.7979221344,2,1,0,4.01,0.630586,1,2.2120778655999995
Canterbury_04801,Yr2016,0.231972396,1.21364974975585,0,0,0,4.01,0.630586,1,2.7963502502441497
Canterbury_04802,Yr2010,0.18,2.12139511108398,0,0,0,4.82,1.10402,1,2.6986048889160204
Canterbury_04802,Yr2011,0.476,2.01229643822,1,1,0,4.82,1.10402,1,2.8077035617800004
Canterbury_04802,Yr2016,0.231936142,1.26600909233093,0,0,0,4.82,1.10402,1,3.5539909076690703
Canterbury_04803,Yr2010,0.184,2.50209140777587,0,0,0,1.05,3.8275200000000003,0,-1.45209140777587
Canterbury_04803,Yr2011,0.513,2.40261363983,0,0,0,1.05,3.8275200000000003,0,-1.3526136398300002
Canterbury_04803,Yr2016,0.231852591,1.88546109199523,0,0,0,1.05,3.8275200000000003,0,-0.8354610919952299
Canterbury_04804,Yr2010,0.184,1.79115283489227,0,0,0,3.59,4.7202,1,1.7988471651077298
Canterbury_04804,Yr2011,0.51,1.70415592194,2,1,0,3.59,4.7202,1,1.8858440780599999
Canterbury_04804,Yr2016,0.231596127,1.27228796482086,0,0,0,3.59,4.7202,1,2.31771203517914
Canterbury_04805,Yr2010,0.18,1.30570387840271,2,1,0,1.7,0.8623999999999999,1,0.39429612159729
Canterbury_04805,Yr2011,0.486,1.20714592934,3,1,1,1.7,0.8623999999999999,1,0.49285407066
Canterbury_04805,Yr2016,0.231632784,0.375925689935684,0,0,0,1.7,0.8623999999999999,1,1.324074310064316
Canterbury_04806,Yr2010,0.18,0.970135867595673,2,1,0,3.85,0.93414,1,2.879864132404327
Canterbury_04806,Yr2011,0.481,0.992563247681,3,1,1,3.85,0.93414,1,2.857436752319
Canterbury_04806,Yr2016,0.23142609,0.309754967689514,0,0,0,3.85,0.93414,1,3.540245032310486
Canterbury_04807,Yr2010,0.189,2.02914571762085,0,0,0,1.05,4.78346,0,-0.97914571762085
Canterbury_04807,Yr2011,0.566,1.92023909092,0,0,0,1.05,4.78346,0,-0.87023909092
Canterbury_04807,Yr2016,0.231374592,1.63398766517639,0,0,0,1.05,4.78346,0,-0.58398766517639
Canterbury_04808,Yr2010,0.181,1.75723910331726,0,0,0,3.0300000000000002,1.3289499999999999,1,1.2727608966827402
Canterbury_04808,Yr2011,0.478,1.64750337601,3,1,1,3.0300000000000002,1.3289499999999999,1,1.3824966239900003
Canterbury_04808,Yr2016,0.231377244,1.20641636848449,0,0,0,3.0300000000000002,1.3289499999999999,1,1.8235836315155103
Canterbury_04809,Yr2010,0.187,2.03319287300109,0,0,0,1.05,5.094720000000001,0,-0.9831928730010902
Canterbury_04809,Yr2011,0.548,1.95669782162,0,0,0,1.05,5.094720000000001,0,-0.9066978216199999
Canterbury_04809,Yr2016,0.231264934,1.56905031204223,0,0,0,1.05,5.094720000000001,0,-0.5190503120422301
Canterbury_04810,Yr2010,0.183,1.82915842533111,0,0,0,1.05,4.01266,0,-0.7791584253311099
Canterbury_04810,Yr2011,0.502,1.6643654108,1,1,0,1.05,4.01266,0,-0.6143654107999998
Canterbury_04810,Yr2016,0.231300637,1.18469822406768,0,0,0,1.05,4.01266,0,-0.13469822406767995
Canterbury_04811,Yr2010,0.184,1.78412723541259,0,0,0,3.04,2.5717999999999996,1,1.25587276458741
Canterbury_04811,Yr2011,0.508,1.66473400593,1,1,0,3.04,2.5717999999999996,1,1.37526599407
Canterbury_04811,Yr2016,0.23117727,1.19308674335479,0,0,0,3.04,2.5717999999999996,1,1.84691325664521
Canterbury_04812,Yr2010,0.183,1.74802982807159,0,0,0,4.29,0.8866999999999999,1,2.5419701719284102
Canterbury_04812,Yr2011,0.501,1.65876162052,2,1,0,4.29,0.8866999999999999,1,2.63123837948
Canterbury_04812,Yr2016,0.231128901,1.22598326206207,0,0,0,4.29,0.8866999999999999,1,3.06401673793793
Canterbury_04813,Yr2010,0.19,2.01272392272949,0,0,0,1.15,8.2098,0,-0.8627239227294901
Canterbury_04813,Yr2011,0.581,1.93632149696,0,0,0,1.15,8.2098,0,-0.7863214969600001
Canterbury_04813,Yr2016,0.230911449,1.62423741817474,0,0,0,1.15,8.2098,0,-0.4742374181747402
Canterbury_04814,Yr2010,0.181,1.08048272132873,2,1,0,1.09,0.0724,1,0.009517278671270057
Canterbury_04814,Yr2011,0.502,1.08838033676,3,1,1,1.09,0.0724,1,0.0016196632400000688
Canterbury_04814,Yr2016,0.230895266,0.557679533958435,0,0,0,1.09,0.0724,1,0.5323204660415651
Canterbury_04815,Yr2010,0.182,1.6272245645523,0,0,0,1.33,3.87504,0,-0.29722456455229995
Canterbury_04815,Yr2011,0.487,1.54911518097,1,1,0,1.33,3.87504,0,-0.21911518096999982
Canterbury_04815,Yr2016,0.230883107,1.17974781990051,0,0,0,1.33,3.87504,1,0.15025218009949004
Canterbury_04816,Yr2010,0.19,2.23326206207275,0,0,0,1.05,6.09717,0,-1.1832620620727499
Canterbury_04816,Yr2011,0.569,2.0480287075,0,0,0,1.05,6.09717,0,-0.9980287074999998
Canterbury_04816,Yr2016,0.230722368,1.80743193626403,0,0,0,1.05,6.09717,0,-0.75743193626403
Canterbury_04817,Yr2010,0.186,2.08443617820739,0,0,0,1.05,4.7858600000000004,0,-1.0344361782073899
Canterbury_04817,Yr2011,0.528,2.00585746765,1,1,0,1.05,4.7858600000000004,0,-0.9558574676499998
Canterbury_04817,Yr2016,0.230608076,1.62603950500488,0,0,0,1.05,4.7858600000000004,0,-0.5760395050048799
Canterbury_04818,Yr2010,0.181,1.65729713439941,2,1,0,1.31,2.57259,0,-0.34729713439941
Canterbury_04818,Yr2011,0.493,1.53398048878,3,1,1,1.31,2.57259,0,-0.22398048877999988
Canterbury_04818,Yr2016,0.230469823,0.940108180046082,0,0,0,1.31,2.57259,1,0.36989181995391807
Canterbury_04819,Yr2010,0.177,2.25587606430053,0,0,0,4.55,2.6386999999999996,1,2.29412393569947
Canterbury_04819,Yr2011,0.436,2.114818573,2,1,0,4.55,2.6386999999999996,1,2.435181427
Canterbury_04819,Yr2016,0.230050847,1.56619489192962,0,0,0,4.55,2.6386999999999996,1,2.9838051080703796
Canterbury_04820,Yr2010,0.193,1.74178111553192,0,0,0,1.77,10.81417,1,0.028218884468079963
Canterbury_04820,Yr2011,0.6,1.66839444637,1,1,0,1.77,10.81417,1,0.10160555363000001
Canterbury_04820,Yr2016,0.230013713,1.46079957485199,0,0,0,1.77,10.81417,1,0.30920042514801005
Canterbury_04821,Yr2010,0.178,1.76747047901153,0,0,0,4.11,0.55176,1,2.34252952098847
Canterbury_04821,Yr2011,0.445,1.65389060974,2,1,0,4.11,0.55176,1,2.4561093902600004
Canterbury_04821,Yr2016,0.230153412,1.45313906669616,0,0,0,4.11,0.55176,1,2.6568609333038404
Canterbury_04822,Yr2010,0.179,1.7950804233551,0,0,0,1.19,3.99126,0,-0.6050804233551001
Canterbury_04822,Yr2011,0.455,1.77303910255,1,1,0,1.19,3.99126,0,-0.5830391025500001
Canterbury_04822,Yr2016,0.229769379,1.56686651706695,0,0,0,1.19,3.99126,0,-0.37686651706695007
Canterbury_04823,Yr2010,0.179,2.16016745567321,0,0,0,1.53,6.69994,0,-0.6301674556732098
Canterbury_04823,Yr2011,0.454,2.16737985611,2,1,0,1.53,6.69994,0,-0.6373798561100001
Canterbury_04823,Yr2016,0.229619548,1.78032267093658,0,0,0,1.53,6.69994,0,-0.25032267093658
Canterbury_04824,Yr2010,0.182,1.53771245479583,2,1,0,1.65,1.99451,1,0.11228754520416984
Canterbury_04824,Yr2011,0.514,1.50937414169,3,1,1,1.65,1.99451,1,0.14062585830999996
Canterbury_04824,Yr2016,0.229588792,1.02517032623291,0,0,0,1.65,1.99451,1,0.62482967376709
Canterbury_04825,Yr2010,0.182,1.57773602008819,1,1,0,1.31,3.9744200000000003,0,-0.26773602008819
Canterbury_04825,Yr2011,0.524,1.52687799931,3,1,1,1.31,3.9744200000000003,0,-0.21687799930999985
Canterbury_04825,Yr2016,0.229575455,1.11596870422363,0,0,0,1.31,3.9744200000000003,1,0.19403129577637013
Canterbury_04826,Yr2010,0.178,1.83991825580596,0,0,0,1.77,4.7382,0,-0.0699182558059599
Canterbury_04826,Yr2011,0.444,1.85034108162,1,1,0,1.77,4.7382,0,-0.08034108162000009
Canterbury_04826,Yr2016,0.229500711,1.41444253921508,0,0,0,1.77,4.7382,1,0.3555574607849201
Canterbury_04827,Yr2010,0.182,1.5054326057434,2,1,0,1.55,1.2524,1,0.04456739425660006
Canterbury_04827,Yr2011,0.497,1.54333460331,3,1,1,1.55,1.2524,1,0.006665396690000103
Canterbury_04827,Yr2016,0.229500681,1.10245275497436,0,0,0,1.55,1.2524,1,0.44754724502564014
Canterbury_04828,Yr2010,0.187,2.0474510192871,0,0,0,1.27,6.51288,0,-0.7774510192871
Canterbury_04828,Yr2011,0.534,1.94664573669,2,1,0,1.27,6.51288,0,-0.67664573669
Canterbury_04828,Yr2016,0.229353979,1.5432379245758,0,0,0,1.27,6.51288,0,-0.2732379245757999
Canterbury_04829,Yr2010,0.182,1.43227910995483,2,1,0,2.17,1.4981,1,0.7377208900451699
Canterbury_04829,Yr2011,0.522,1.43091702461,3,1,1,2.17,1.4981,1,0.7390829753899999
Canterbury_04829,Yr2016,0.229374588,1.01961255073547,0,0,0,2.17,1.4981,1,1.1503874492645298
Canterbury_04830,Yr2010,0.188,1.81354439258575,0,0,0,1.05,5.4626660000000005,0,-0.7635443925857499
Canterbury_04830,Yr2011,0.542,1.72146558762,2,1,0,1.05,5.4626660000000005,0,-0.67146558762
Canterbury_04830,Yr2016,0.229318663,1.41824030876159,0,0,0,1.05,5.4626660000000005,0,-0.36824030876159
Canterbury_04831,Yr2010,0.179,1.82744097709655,0,0,0,1.45,3.3211000000000004,0,-0.3774409770965501
Canterbury_04831,Yr2011,0.454,1.71538901329,2,1,0,1.45,3.3211000000000004,0,-0.2653890132900001
Canterbury_04831,Yr2016,0.229394346,1.54703998565673,0,0,0,1.45,3.3211000000000004,0,-0.09703998565673011
Canterbury_04832,Yr2010,0.182,1.73393905162811,1,1,0,1.55,4.79621,0,-0.18393905162810986
Canterbury_04832,Yr2011,0.5,1.69070053101,3,1,1,1.55,4.79621,0,-0.14070053101000002
Canterbury_04832,Yr2016,0.229169264,1.25826144218444,0,0,0,1.55,4.79621,1,0.29173855781556
Canterbury_04833,Yr2010,0.182,1.64631307125091,2,1,0,1.05,2.24723,0,-0.5963130712509099
Canterbury_04833,Yr2011,0.497,1.63189947605,3,1,1,1.05,2.24723,0,-0.58189947605
Canterbury_04833,Yr2016,0.229104012,1.19047784805297,0,0,0,1.05,2.24723,0,-0.14047784805297003
Canterbury_04834,Yr2010,0.183,1.54915559291839,0,0,0,1.05,4.388350000000001,0,-0.49915559291838996
Canterbury_04834,Yr2011,0.486,1.3282687664,2,1,0,1.05,4.388350000000001,0,-0.27826876639999987
Canterbury_04834,Yr2016,0.228881508,1.10695946216583,0,0,0,1.05,4.388350000000001,0,-0.05695946216583003
Canterbury_04835,Yr2010,0.188,2.17544746398925,0,0,0,1.05,4.630120000000001,0,-1.1254474639892498
Canterbury_04835,Yr2011,0.54,2.05362010002,0,0,0,1.05,4.630120000000001,0,-1.0036201000199998
Canterbury_04835,Yr2016,0.228744492,1.74504661560058,0,0,0,1.05,4.630120000000001,0,-0.6950466156005799
Canterbury_04836,Yr2010,0.177,1.76939618587493,0,0,0,2.88,2.1264000000000003,1,1.1106038141250698
Canterbury_04836,Yr2011,0.435,1.68897461891,3,1,1,2.88,2.1264000000000003,1,1.19102538109
Canterbury_04836,Yr2016,0.228583679,1.52505707740783,0,0,0,2.88,2.1264000000000003,1,1.3549429225921699
Canterbury_04837,Yr2010,0.181,2.00553750991821,0,0,0,3.77,4.372,1,1.7644624900817902
Canterbury_04837,Yr2011,0.465,1.83897483349,1,1,0,3.77,4.372,1,1.93102516651
Canterbury_04837,Yr2016,0.228338212,1.61723673343658,0,0,0,3.77,4.372,1,2.15276326656342
Canterbury_04838,Yr2010,0.18,2.54191660881042,0,0,0,2.45,3.84442,0,-0.09191660881041974
Canterbury_04838,Yr2011,0.465,2.48420572281,1,1,0,2.45,3.84442,0,-0.034205722809999894
Canterbury_04838,Yr2016,0.228345841,2.34735703468322,0,0,0,2.45,3.84442,1,0.10264296531678019
Canterbury_04839,Yr2010,0.182,2.63962030410766,0,0,0,2.36,0.7500000000000001,0,-0.2796203041076599
Canterbury_04839,Yr2011,0.479,2.65469074249,2,1,0,2.36,0.7500000000000001,0,-0.29469074249000027
Canterbury_04839,Yr2016,0.227828026,2.1953911781311,0,0,0,2.36,0.7500000000000001,1,0.1646088218688999
Canterbury_04840,Yr2010,0.179,2.42361068725585,0,0,0,2.51,2.65949,1,0.08638931274414974
Canterbury_04840,Yr2011,0.446,2.35164952278,1,1,0,2.51,2.65949,1,0.15835047721999995
Canterbury_04840,Yr2016,0.227948368,2.19397592544555,0,0,0,2.51,2.65949,1,0.3160240745544498
Canterbury_04841,Yr2010,0.183,1.50375485420227,2,1,0,1.79,2.2681999999999998,1,0.28624514579772997
Canterbury_04841,Yr2011,0.53,1.4216105938,3,1,1,1.79,2.2681999999999998,1,0.36838940619999994
Canterbury_04841,Yr2016,0.227592111,1.11720848083496,0,0,0,1.79,2.2681999999999998,1,0.67279151916504
Canterbury_04842,Yr2010,0.176,2.31795716285705,0,0,0,4.28,0.87664,1,1.9620428371429504
Canterbury_04842,Yr2011,0.424,2.23884344101,2,1,0,4.28,0.87664,1,2.04115655899
Canterbury_04842,Yr2016,0.22750102,1.93378210067749,0,0,0,4.28,0.87664,1,2.34621789932251
Canterbury_04843,Yr2010,0.183,1.56234920024871,1,1,0,1.18,4.2678,0,-0.3823492002487101
Canterbury_04843,Yr2011,0.535,1.48862576485,3,1,1,1.18,4.2678,0,-0.30862576485000015
Canterbury_04843,Yr2016,0.227443621,1.15541064739227,0,0,0,1.18,4.2678,1,0.024589352607729875
Canterbury_04844,Yr2010,0.184,1.48284816741943,1,1,0,2.64,1.5962,1,1.15715183258057
Canterbury_04844,Yr2011,0.527,1.46132516861,2,1,0,2.64,1.5962,1,1.1786748313900002
Canterbury_04844,Yr2016,0.227476373,1.14882636070251,0,0,0,2.64,1.5962,1,1.4911736392974901
Canterbury_04845,Yr2010,0.177,1.83601176738739,0,0,0,4.09,0.71972,1,2.2539882326126097
Canterbury_04845,Yr2011,0.427,1.72099065781,2,1,0,4.09,0.71972,1,2.36900934219
Canterbury_04845,Yr2016,0.227285728,1.51991641521453,0,0,0,4.09,0.71972,1,2.57008358478547
Canterbury_04846,Yr2010,0.175,2.14996170997619,0,0,0,2.28,3.7658,1,0.13003829002380973
Canterbury_04846,Yr2011,0.41,2.09237599373,0,0,0,2.28,3.7658,1,0.18762400626999964
Canterbury_04846,Yr2016,0.227300063,1.77333915233612,0,0,0,2.28,3.7658,1,0.5066608476638799
Canterbury_04847,Yr2010,0.18,2.72958970069885,0,0,0,1.06,7.14438,0,-1.6695897006988498
Canterbury_04847,Yr2011,0.46,2.74781918526,1,1,0,1.06,7.14438,0,-1.68781918526
Canterbury_04847,Yr2016,0.227175027,2.73408317565918,0,0,0,1.06,7.14438,0,-1.67408317565918
Canterbury_04848,Yr2010,0.182,1.42700898647308,2,1,0,1.41,2.1724,0,-0.017008986473080023
Canterbury_04848,Yr2011,0.54,1.37845551968,3,1,1,1.41,2.1724,1,0.03154448032000001
Canterbury_04848,Yr2016,0.227093861,0.946706771850586,0,0,0,1.41,2.1724,1,0.46329322814941387
Canterbury_04849,Yr2010,0.178,1.60230255126953,0,0,0,3.95,0.6664,1,2.3476974487304703
Canterbury_04849,Yr2011,0.433,1.56048905849,2,1,0,3.95,0.6664,1,2.38951094151
Canterbury_04849,Yr2016,0.226822928,1.26417636871337,0,0,0,3.95,0.6664,1,2.68582363128663
Canterbury_04850,Yr2010,0.185,1.91712307929992,0,0,0,1.94,3.7662600000000004,1,0.02287692070007985
Canterbury_04850,Yr2011,0.499,1.80250740051,1,1,0,1.94,3.7662600000000004,1,0.13749259949000003
Canterbury_04850,Yr2016,0.226275176,1.50168752670288,0,0,0,1.94,3.7662600000000004,1,0.43831247329712
Canterbury_04851,Yr2010,0.183,1.30411255359649,2,1,0,1.05,2.678,0,-0.2541125535964899
Canterbury_04851,Yr2011,0.545,1.30089592934,3,1,1,1.05,2.678,0,-0.25089592933999993
Canterbury_04851,Yr2016,0.226163685,0.945162117481232,0,0,0,1.05,2.678,1,0.10483788251876802
Canterbury_04852,Yr2010,0.174,2.86389112472534,0,0,0,2.7699999999999996,0.78832,0,-0.09389112472534045
Canterbury_04852,Yr2011,0.398,2.83347225189,0,0,0,2.7699999999999996,0.78832,0,-0.06347225189000039
Canterbury_04852,Yr2016,0.226074189,2.41629338264465,0,0,0,2.7699999999999996,0.78832,1,0.35370661735534936
Canterbury_04853,Yr2010,0.175,3.24861168861389,0,0,0,3.25,0.7126399999999999,1,0.0013883113861101748
Canterbury_04853,Yr2011,0.405,3.250415802,0,0,0,3.25,0.7126399999999999,0,-0.00041580200000002066
Canterbury_04853,Yr2016,0.225885361,2.82023882865905,0,0,0,3.25,0.7126399999999999,1,0.42976117134094993
Canterbury_04854,Yr2010,0.182,2.662113904953,0,0,0,1.59,6.4508,0,-1.0721139049529997
Canterbury_04854,Yr2011,0.52,2.57105779648,0,0,0,1.59,6.4508,0,-0.9810577964799998
Canterbury_04854,Yr2016,0.226150498,2.36809635162353,0,0,0,1.59,6.4508,0,-0.7780963516235297
Canterbury_04855,Yr2010,0.187,2.30550003051757,0,0,0,1.05,3.155,0,-1.25550003051757
Canterbury_04855,Yr2011,0.525,2.24445509911,2,1,0,1.05,3.155,0,-1.19445509911
Canterbury_04855,Yr2016,0.226005331,1.8769040107727,0,0,0,1.05,3.155,0,-0.8269040107726999
Canterbury_04856,Yr2010,0.176,1.85322499275207,0,0,0,4.21,2.44294,1,2.35677500724793
Canterbury_04856,Yr2011,0.415,1.72370421886,2,1,0,4.21,2.44294,1,2.48629578114
Canterbury_04856,Yr2016,0.225261912,1.40480804443359,0,0,0,4.21,2.44294,1,2.8051919555664098
Canterbury_04857,Yr2010,0.174,2.6125259399414,0,0,0,2.45,0.80232,0,-0.16252593994139986
Canterbury_04857,Yr2011,0.399,2.60226535797,1,1,0,2.45,0.80232,0,-0.15226535796999974
Canterbury_04857,Yr2016,0.225220665,2.15834689140319,0,0,0,2.45,0.80232,1,0.2916531085968104
Canterbury_04858,Yr2010,0.182,1.41909909248352,0,0,0,2.38,0.675658,1,0.9609009075164798
Canterbury_04858,Yr2011,0.553,1.48212969303,2,1,0,2.38,0.675658,1,0.8978703069699998
Canterbury_04858,Yr2016,0.225083306,1.02725577354431,0,0,0,2.38,0.675658,1,1.35274422645569
Canterbury_04859,Yr2010,0.182,1.83266592025756,4,1,1,2.15,0.69671,1,0.31733407974244
Canterbury_04859,Yr2011,0.552,1.72318899632,4,1,1,2.15,0.69671,1,0.4268110036799999
Canterbury_04859,Yr2016,0.225269958,1.27276933193206,0,0,0,2.15,0.69671,1,0.8772306680679398
Canterbury_04860,Yr2010,0.172,3.23650336265564,0,0,0,3.21,0.7638763999999999,0,-0.026503362655640128
Canterbury_04860,Yr2011,0.384,3.15876603127,0,0,0,3.21,0.7638763999999999,1,0.05123396873000008
Canterbury_04860,Yr2016,0.224959612,2.71587014198303,0,0,0,3.21,0.7638763999999999,1,0.49412985801696996
Canterbury_04861,Yr2010,0.187,2.85145831108093,0,0,0,1.36,4.457640000000001,0,-1.4914583110809299
Canterbury_04861,Yr2011,0.523,2.78522896767,1,1,0,1.36,4.457640000000001,0,-1.42522896767
Canterbury_04861,Yr2016,0.22496663,2.45639133453369,0,0,0,1.36,4.457640000000001,0,-1.09639133453369
Canterbury_04862,Yr2010,0.176,2.39594841003418,0,0,0,3.03,1.50276,1,0.6340515899658197
Canterbury_04862,Yr2011,0.407,2.36044335365,1,1,0,3.03,1.50276,1,0.6695566463499998
Canterbury_04862,Yr2016,0.224890217,2.01708364486694,0,0,0,3.03,1.50276,1,1.01291635513306
Canterbury_04863,Yr2010,0.188,2.17486357688903,0,0,0,1.15,7.85442,0,-1.0248635768890302
Canterbury_04863,Yr2011,0.553,2.01390719414,0,0,0,1.15,7.85442,0,-0.8639071941400003
Canterbury_04863,Yr2016,0.224502802,1.97491717338562,0,0,0,1.15,7.85442,0,-0.82491717338562
Canterbury_04864,Yr2010,0.171,3.34794902801513,0,0,0,2.94,0.8187800000000001,0,-0.4079490280151301
Canterbury_04864,Yr2011,0.374,3.31704521179,0,0,0,2.94,0.8187800000000001,0,-0.37704521179000006
Canterbury_04864,Yr2016,0.224047512,2.86037683486938,0,0,0,2.94,0.8187800000000001,1,0.07962316513062007
Canterbury_04865,Yr2010,0.171,3.42473721504211,0,0,0,2.65,1.4929000000000001,0,-0.7747372150421099
Canterbury_04865,Yr2011,0.371,3.37092542648,0,0,0,2.65,1.4929000000000001,0,-0.72092542648
Canterbury_04865,Yr2016,0.224217907,2.86191058158874,0,0,0,2.65,1.4929000000000001,0,-0.21191058158873988
Canterbury_04866,Yr2010,0.188,2.09759616851806,0,0,0,1.05,5.319660000000001,0,-1.0475961685180601
Canterbury_04866,Yr2011,0.542,1.94578409195,0,0,0,1.05,5.319660000000001,0,-0.89578409195
